,dummy_column,number
40176,1,40176
40177,1,40177
40178,1,40178
40179,1,40179
40180,1,40180
40181,1,40181
40182,1,40182
40183,1,40183
40184,1,40184
40185,1,40185
40186,1,40186
40187,1,40187
40188,1,40188
40189,1,40189
40190,1,40190
40191,1,40191
40192,1,40192
40193,1,40193
40194,1,40194
40195,1,40195
40196,1,40196
40197,1,40197
40198,1,40198
40199,1,40199
40200,1,40200
40201,1,40201
40202,1,40202
40203,1,40203
40204,1,40204
40205,1,40205
40206,1,40206
40207,1,40207
40208,1,40208
40209,1,40209
40210,1,40210
40211,1,40211
40212,1,40212
40213,1,40213
40214,1,40214
40215,1,40215
40216,1,40216
40217,1,40217
40218,1,40218
40219,1,40219
40220,1,40220
40221,1,40221
40222,1,40222
40223,1,40223
40224,1,40224
40225,1,40225
40226,1,40226
40227,1,40227
40228,1,40228
40229,1,40229
40230,1,40230
40231,1,40231
40232,1,40232
40233,1,40233
40234,1,40234
40235,1,40235
40236,1,40236
40237,1,40237
40238,1,40238
40239,1,40239
40240,1,40240
40241,1,40241
40242,1,40242
40243,1,40243
40244,1,40244
40245,1,40245
40246,1,40246
40247,1,40247
40248,1,40248
40249,1,40249
40250,1,40250
40251,1,40251
40252,1,40252
40253,1,40253
40254,1,40254
40255,1,40255
40256,1,40256
40257,1,40257
40258,1,40258
40259,1,40259
40260,1,40260
40261,1,40261
40262,1,40262
40263,1,40263
40264,1,40264
40265,1,40265
40266,1,40266
40267,1,40267
40268,1,40268
40269,1,40269
40270,1,40270
40271,1,40271
40272,1,40272
40273,1,40273
40274,1,40274
40275,1,40275
40276,1,40276
40277,1,40277
40278,1,40278
40279,1,40279
40280,1,40280
40281,1,40281
40282,1,40282
40283,1,40283
40284,1,40284
40285,1,40285
40286,1,40286
40287,1,40287
40288,1,40288
40289,1,40289
40290,1,40290
40291,1,40291
40292,1,40292
40293,1,40293
40294,1,40294
40295,1,40295
40296,1,40296
40297,1,40297
40298,1,40298
40299,1,40299
40300,1,40300
40301,1,40301
40302,1,40302
40303,1,40303
40304,1,40304
40305,1,40305
40306,1,40306
40307,1,40307
40308,1,40308
40309,1,40309
40310,1,40310
40311,1,40311
40312,1,40312
40313,1,40313
40314,1,40314
40315,1,40315
40316,1,40316
40317,1,40317
40318,1,40318
40319,1,40319
40320,1,40320
40321,1,40321
40322,1,40322
40323,1,40323
40324,1,40324
40325,1,40325
40326,1,40326
40327,1,40327
40328,1,40328
40329,1,40329
40330,1,40330
40331,1,40331
40332,1,40332
40333,1,40333
40334,1,40334
40335,1,40335
40336,1,40336
40337,1,40337
40338,1,40338
40339,1,40339
40340,1,40340
40341,1,40341
40342,1,40342
40343,1,40343
40344,1,40344
40345,1,40345
40346,1,40346
40347,1,40347
40348,1,40348
40349,1,40349
40350,1,40350
40351,1,40351
40352,1,40352
40353,1,40353
40354,1,40354
40355,1,40355
40356,1,40356
40357,1,40357
40358,1,40358
40359,1,40359
40360,1,40360
40361,1,40361
40362,1,40362
40363,1,40363
40364,1,40364
40365,1,40365
40366,1,40366
40367,1,40367
40368,1,40368
40369,1,40369
40370,1,40370
40371,1,40371
40372,1,40372
40373,1,40373
40374,1,40374
40375,1,40375
40376,1,40376
40377,1,40377
40378,1,40378
40379,1,40379
40380,1,40380
40381,1,40381
40382,1,40382
40383,1,40383
40384,1,40384
40385,1,40385
40386,1,40386
40387,1,40387
40388,1,40388
40389,1,40389
40390,1,40390
40391,1,40391
40392,1,40392
40393,1,40393
40394,1,40394
40395,1,40395
40396,1,40396
40397,1,40397
40398,1,40398
40399,1,40399
40400,1,40400
40401,1,40401
40402,1,40402
40403,1,40403
40404,1,40404
40405,1,40405
40406,1,40406
40407,1,40407
40408,1,40408
40409,1,40409
40410,1,40410
40411,1,40411
40412,1,40412
40413,1,40413
40414,1,40414
40415,1,40415
40416,1,40416
40417,1,40417
40418,1,40418
40419,1,40419
40420,1,40420
40421,1,40421
40422,1,40422
40423,1,40423
40424,1,40424
40425,1,40425
40426,1,40426
40427,1,40427
40428,1,40428
40429,1,40429
40430,1,40430
40431,1,40431
40432,1,40432
40433,1,40433
40434,1,40434
40435,1,40435
40436,1,40436
40437,1,40437
40438,1,40438
40439,1,40439
40440,1,40440
40441,1,40441
40442,1,40442
40443,1,40443
40444,1,40444
40445,1,40445
40446,1,40446
40447,1,40447
40448,1,40448
40449,1,40449
40450,1,40450
40451,1,40451
40452,1,40452
40453,1,40453
40454,1,40454
40455,1,40455
40456,1,40456
40457,1,40457
40458,1,40458
40459,1,40459
40460,1,40460
40461,1,40461
40462,1,40462
40463,1,40463
40464,1,40464
40465,1,40465
40466,1,40466
40467,1,40467
40468,1,40468
40469,1,40469
40470,1,40470
40471,1,40471
40472,1,40472
40473,1,40473
40474,1,40474
40475,1,40475
40476,1,40476
40477,1,40477
40478,1,40478
40479,1,40479
40480,1,40480
40481,1,40481
40482,1,40482
40483,1,40483
40484,1,40484
40485,1,40485
40486,1,40486
40487,1,40487
40488,1,40488
40489,1,40489
40490,1,40490
40491,1,40491
40492,1,40492
40493,1,40493
40494,1,40494
40495,1,40495
40496,1,40496
40497,1,40497
40498,1,40498
40499,1,40499
40500,1,40500
40501,1,40501
40502,1,40502
40503,1,40503
40504,1,40504
40505,1,40505
40506,1,40506
40507,1,40507
40508,1,40508
40509,1,40509
40510,1,40510
40511,1,40511
40512,1,40512
40513,1,40513
40514,1,40514
40515,1,40515
40516,1,40516
40517,1,40517
40518,1,40518
40519,1,40519
40520,1,40520
40521,1,40521
40522,1,40522
40523,1,40523
40524,1,40524
40525,1,40525
40526,1,40526
40527,1,40527
40528,1,40528
40529,1,40529
40530,1,40530
40531,1,40531
40532,1,40532
40533,1,40533
40534,1,40534
40535,1,40535
40536,1,40536
40537,1,40537
40538,1,40538
40539,1,40539
40540,1,40540
40541,1,40541
40542,1,40542
40543,1,40543
40544,1,40544
40545,1,40545
40546,1,40546
40547,1,40547
40548,1,40548
40549,1,40549
40550,1,40550
40551,1,40551
40552,1,40552
40553,1,40553
40554,1,40554
40555,1,40555
40556,1,40556
40557,1,40557
40558,1,40558
40559,1,40559
40560,1,40560
40561,1,40561
40562,1,40562
40563,1,40563
40564,1,40564
40565,1,40565
40566,1,40566
40567,1,40567
40568,1,40568
40569,1,40569
40570,1,40570
40571,1,40571
40572,1,40572
40573,1,40573
40574,1,40574
40575,1,40575
40576,1,40576
40577,1,40577
40578,1,40578
40579,1,40579
40580,1,40580
40581,1,40581
40582,1,40582
40583,1,40583
40584,1,40584
40585,1,40585
40586,1,40586
40587,1,40587
40588,1,40588
40589,1,40589
40590,1,40590
40591,1,40591
40592,1,40592
40593,1,40593
40594,1,40594
40595,1,40595
40596,1,40596
40597,1,40597
40598,1,40598
40599,1,40599
40600,1,40600
40601,1,40601
40602,1,40602
40603,1,40603
40604,1,40604
40605,1,40605
40606,1,40606
40607,1,40607
40608,1,40608
40609,1,40609
40610,1,40610
40611,1,40611
40612,1,40612
40613,1,40613
40614,1,40614
40615,1,40615
40616,1,40616
40617,1,40617
40618,1,40618
40619,1,40619
40620,1,40620
40621,1,40621
40622,1,40622
40623,1,40623
40624,1,40624
40625,1,40625
40626,1,40626
40627,1,40627
40628,1,40628
40629,1,40629
40630,1,40630
40631,1,40631
40632,1,40632
40633,1,40633
40634,1,40634
40635,1,40635
40636,1,40636
40637,1,40637
40638,1,40638
40639,1,40639
40640,1,40640
40641,1,40641
40642,1,40642
40643,1,40643
40644,1,40644
40645,1,40645
40646,1,40646
40647,1,40647
40648,1,40648
40649,1,40649
40650,1,40650
40651,1,40651
40652,1,40652
40653,1,40653
40654,1,40654
40655,1,40655
40656,1,40656
40657,1,40657
40658,1,40658
40659,1,40659
40660,1,40660
40661,1,40661
40662,1,40662
40663,1,40663
40664,1,40664
40665,1,40665
40666,1,40666
40667,1,40667
40668,1,40668
40669,1,40669
40670,1,40670
40671,1,40671
40672,1,40672
40673,1,40673
40674,1,40674
40675,1,40675
40676,1,40676
40677,1,40677
40678,1,40678
40679,1,40679
40680,1,40680
40681,1,40681
40682,1,40682
40683,1,40683
40684,1,40684
40685,1,40685
40686,1,40686
40687,1,40687
40688,1,40688
40689,1,40689
40690,1,40690
40691,1,40691
40692,1,40692
40693,1,40693
40694,1,40694
40695,1,40695
40696,1,40696
40697,1,40697
40698,1,40698
40699,1,40699
40700,1,40700
40701,1,40701
40702,1,40702
40703,1,40703
40704,1,40704
40705,1,40705
40706,1,40706
40707,1,40707
40708,1,40708
40709,1,40709
40710,1,40710
40711,1,40711
40712,1,40712
40713,1,40713
40714,1,40714
40715,1,40715
40716,1,40716
40717,1,40717
40718,1,40718
40719,1,40719
40720,1,40720
40721,1,40721
40722,1,40722
40723,1,40723
40724,1,40724
40725,1,40725
40726,1,40726
40727,1,40727
40728,1,40728
40729,1,40729
40730,1,40730
40731,1,40731
40732,1,40732
40733,1,40733
40734,1,40734
40735,1,40735
40736,1,40736
40737,1,40737
40738,1,40738
40739,1,40739
40740,1,40740
40741,1,40741
40742,1,40742
40743,1,40743
40744,1,40744
40745,1,40745
40746,1,40746
40747,1,40747
40748,1,40748
40749,1,40749
40750,1,40750
40751,1,40751
40752,1,40752
40753,1,40753
40754,1,40754
40755,1,40755
40756,1,40756
40757,1,40757
40758,1,40758
40759,1,40759
40760,1,40760
40761,1,40761
40762,1,40762
40763,1,40763
40764,1,40764
40765,1,40765
40766,1,40766
40767,1,40767
40768,1,40768
40769,1,40769
40770,1,40770
40771,1,40771
40772,1,40772
40773,1,40773
40774,1,40774
40775,1,40775
40776,1,40776
40777,1,40777
40778,1,40778
40779,1,40779
40780,1,40780
40781,1,40781
40782,1,40782
40783,1,40783
40784,1,40784
40785,1,40785
40786,1,40786
40787,1,40787
40788,1,40788
40789,1,40789
40790,1,40790
40791,1,40791
40792,1,40792
40793,1,40793
40794,1,40794
40795,1,40795
40796,1,40796
40797,1,40797
40798,1,40798
40799,1,40799
40800,1,40800
40801,1,40801
40802,1,40802
40803,1,40803
40804,1,40804
40805,1,40805
40806,1,40806
40807,1,40807
40808,1,40808
40809,1,40809
40810,1,40810
40811,1,40811
40812,1,40812
40813,1,40813
40814,1,40814
40815,1,40815
40816,1,40816
40817,1,40817
40818,1,40818
40819,1,40819
40820,1,40820
40821,1,40821
40822,1,40822
40823,1,40823
40824,1,40824
40825,1,40825
40826,1,40826
40827,1,40827
40828,1,40828
40829,1,40829
40830,1,40830
40831,1,40831
40832,1,40832
40833,1,40833
40834,1,40834
40835,1,40835
40836,1,40836
40837,1,40837
40838,1,40838
40839,1,40839
40840,1,40840
40841,1,40841
40842,1,40842
40843,1,40843
40844,1,40844
40845,1,40845
40846,1,40846
40847,1,40847
40848,1,40848
40849,1,40849
40850,1,40850
40851,1,40851
40852,1,40852
40853,1,40853
40854,1,40854
40855,1,40855
40856,1,40856
40857,1,40857
40858,1,40858
40859,1,40859
40860,1,40860
40861,1,40861
40862,1,40862
40863,1,40863
40864,1,40864
40865,1,40865
40866,1,40866
40867,1,40867
40868,1,40868
40869,1,40869
40870,1,40870
40871,1,40871
40872,1,40872
40873,1,40873
40874,1,40874
40875,1,40875
40876,1,40876
40877,1,40877
40878,1,40878
40879,1,40879
40880,1,40880
40881,1,40881
40882,1,40882
40883,1,40883
40884,1,40884
40885,1,40885
40886,1,40886
40887,1,40887
40888,1,40888
40889,1,40889
40890,1,40890
40891,1,40891
40892,1,40892
40893,1,40893
40894,1,40894
40895,1,40895
40896,1,40896
40897,1,40897
40898,1,40898
40899,1,40899
40900,1,40900
40901,1,40901
40902,1,40902
40903,1,40903
40904,1,40904
40905,1,40905
40906,1,40906
40907,1,40907
40908,1,40908
40909,1,40909
40910,1,40910
40911,1,40911
40912,1,40912
40913,1,40913
40914,1,40914
40915,1,40915
40916,1,40916
40917,1,40917
40918,1,40918
40919,1,40919
40920,1,40920
40921,1,40921
40922,1,40922
40923,1,40923
40924,1,40924
40925,1,40925
40926,1,40926
40927,1,40927
40928,1,40928
40929,1,40929
40930,1,40930
40931,1,40931
40932,1,40932
40933,1,40933
40934,1,40934
40935,1,40935
40936,1,40936
40937,1,40937
40938,1,40938
40939,1,40939
40940,1,40940
40941,1,40941
40942,1,40942
40943,1,40943
40944,1,40944
40945,1,40945
40946,1,40946
40947,1,40947
40948,1,40948
40949,1,40949
40950,1,40950
40951,1,40951
40952,1,40952
40953,1,40953
40954,1,40954
40955,1,40955
40956,1,40956
40957,1,40957
40958,1,40958
40959,1,40959
40960,1,40960
40961,1,40961
40962,1,40962
40963,1,40963
40964,1,40964
40965,1,40965
40966,1,40966
40967,1,40967
40968,1,40968
40969,1,40969
40970,1,40970
40971,1,40971
40972,1,40972
40973,1,40973
40974,1,40974
40975,1,40975
40976,1,40976
40977,1,40977
40978,1,40978
40979,1,40979
40980,1,40980
40981,1,40981
40982,1,40982
40983,1,40983
40984,1,40984
40985,1,40985
40986,1,40986
40987,1,40987
40988,1,40988
40989,1,40989
40990,1,40990
40991,1,40991
40992,1,40992
40993,1,40993
40994,1,40994
40995,1,40995
40996,1,40996
40997,1,40997
40998,1,40998
40999,1,40999
41000,1,41000
41001,1,41001
41002,1,41002
41003,1,41003
41004,1,41004
41005,1,41005
41006,1,41006
41007,1,41007
41008,1,41008
41009,1,41009
41010,1,41010
41011,1,41011
41012,1,41012
41013,1,41013
41014,1,41014
41015,1,41015
41016,1,41016
41017,1,41017
41018,1,41018
41019,1,41019
41020,1,41020
41021,1,41021
41022,1,41022
41023,1,41023
41024,1,41024
41025,1,41025
41026,1,41026
41027,1,41027
41028,1,41028
41029,1,41029
41030,1,41030
41031,1,41031
41032,1,41032
41033,1,41033
41034,1,41034
41035,1,41035
41036,1,41036
41037,1,41037
41038,1,41038
41039,1,41039
41040,1,41040
41041,1,41041
41042,1,41042
41043,1,41043
41044,1,41044
41045,1,41045
41046,1,41046
41047,1,41047
41048,1,41048
41049,1,41049
41050,1,41050
41051,1,41051
41052,1,41052
41053,1,41053
41054,1,41054
41055,1,41055
41056,1,41056
41057,1,41057
41058,1,41058
41059,1,41059
41060,1,41060
41061,1,41061
41062,1,41062
41063,1,41063
41064,1,41064
41065,1,41065
41066,1,41066
41067,1,41067
41068,1,41068
41069,1,41069
41070,1,41070
41071,1,41071
41072,1,41072
41073,1,41073
41074,1,41074
41075,1,41075
41076,1,41076
41077,1,41077
41078,1,41078
41079,1,41079
41080,1,41080
41081,1,41081
41082,1,41082
41083,1,41083
41084,1,41084
41085,1,41085
41086,1,41086
41087,1,41087
41088,1,41088
41089,1,41089
41090,1,41090
41091,1,41091
41092,1,41092
41093,1,41093
41094,1,41094
41095,1,41095
41096,1,41096
41097,1,41097
41098,1,41098
41099,1,41099
41100,1,41100
41101,1,41101
41102,1,41102
41103,1,41103
41104,1,41104
41105,1,41105
41106,1,41106
41107,1,41107
41108,1,41108
41109,1,41109
41110,1,41110
41111,1,41111
41112,1,41112
41113,1,41113
41114,1,41114
41115,1,41115
41116,1,41116
41117,1,41117
41118,1,41118
41119,1,41119
41120,1,41120
41121,1,41121
41122,1,41122
41123,1,41123
41124,1,41124
41125,1,41125
41126,1,41126
41127,1,41127
41128,1,41128
41129,1,41129
41130,1,41130
41131,1,41131
41132,1,41132
41133,1,41133
41134,1,41134
41135,1,41135
41136,1,41136
41137,1,41137
41138,1,41138
41139,1,41139
41140,1,41140
41141,1,41141
41142,1,41142
41143,1,41143
41144,1,41144
41145,1,41145
41146,1,41146
41147,1,41147
41148,1,41148
41149,1,41149
41150,1,41150
41151,1,41151
41152,1,41152
41153,1,41153
41154,1,41154
41155,1,41155
41156,1,41156
41157,1,41157
41158,1,41158
41159,1,41159
41160,1,41160
41161,1,41161
41162,1,41162
41163,1,41163
41164,1,41164
41165,1,41165
41166,1,41166
41167,1,41167
41168,1,41168
41169,1,41169
41170,1,41170
41171,1,41171
41172,1,41172
41173,1,41173
41174,1,41174
41175,1,41175
41176,1,41176
41177,1,41177
41178,1,41178
41179,1,41179
41180,1,41180
41181,1,41181
41182,1,41182
41183,1,41183
41184,1,41184
41185,1,41185
41186,1,41186
41187,1,41187
41188,1,41188
41189,1,41189
41190,1,41190
41191,1,41191
41192,1,41192
41193,1,41193
41194,1,41194
41195,1,41195
41196,1,41196
41197,1,41197
41198,1,41198
41199,1,41199
41200,1,41200
41201,1,41201
41202,1,41202
41203,1,41203
41204,1,41204
41205,1,41205
41206,1,41206
41207,1,41207
41208,1,41208
41209,1,41209
41210,1,41210
41211,1,41211
41212,1,41212
41213,1,41213
41214,1,41214
41215,1,41215
41216,1,41216
41217,1,41217
41218,1,41218
41219,1,41219
41220,1,41220
41221,1,41221
41222,1,41222
41223,1,41223
41224,1,41224
41225,1,41225
41226,1,41226
41227,1,41227
41228,1,41228
41229,1,41229
41230,1,41230
41231,1,41231
41232,1,41232
41233,1,41233
41234,1,41234
41235,1,41235
41236,1,41236
41237,1,41237
41238,1,41238
41239,1,41239
41240,1,41240
41241,1,41241
41242,1,41242
41243,1,41243
41244,1,41244
41245,1,41245
41246,1,41246
41247,1,41247
41248,1,41248
41249,1,41249
41250,1,41250
41251,1,41251
41252,1,41252
41253,1,41253
41254,1,41254
41255,1,41255
41256,1,41256
41257,1,41257
41258,1,41258
41259,1,41259
41260,1,41260
41261,1,41261
41262,1,41262
41263,1,41263
41264,1,41264
41265,1,41265
41266,1,41266
41267,1,41267
41268,1,41268
41269,1,41269
41270,1,41270
41271,1,41271
41272,1,41272
41273,1,41273
41274,1,41274
41275,1,41275
41276,1,41276
41277,1,41277
41278,1,41278
41279,1,41279
41280,1,41280
41281,1,41281
41282,1,41282
41283,1,41283
41284,1,41284
41285,1,41285
41286,1,41286
41287,1,41287
41288,1,41288
41289,1,41289
41290,1,41290
41291,1,41291
41292,1,41292
41293,1,41293
41294,1,41294
41295,1,41295
41296,1,41296
41297,1,41297
41298,1,41298
41299,1,41299
41300,1,41300
41301,1,41301
41302,1,41302
41303,1,41303
41304,1,41304
41305,1,41305
41306,1,41306
41307,1,41307
41308,1,41308
41309,1,41309
41310,1,41310
41311,1,41311
41312,1,41312
41313,1,41313
41314,1,41314
41315,1,41315
41316,1,41316
41317,1,41317
41318,1,41318
41319,1,41319
41320,1,41320
41321,1,41321
41322,1,41322
41323,1,41323
41324,1,41324
41325,1,41325
41326,1,41326
41327,1,41327
41328,1,41328
41329,1,41329
41330,1,41330
41331,1,41331
41332,1,41332
41333,1,41333
41334,1,41334
41335,1,41335
41336,1,41336
41337,1,41337
41338,1,41338
41339,1,41339
41340,1,41340
41341,1,41341
41342,1,41342
41343,1,41343
41344,1,41344
41345,1,41345
41346,1,41346
41347,1,41347
41348,1,41348
41349,1,41349
41350,1,41350
41351,1,41351
41352,1,41352
41353,1,41353
41354,1,41354
41355,1,41355
41356,1,41356
41357,1,41357
41358,1,41358
41359,1,41359
41360,1,41360
41361,1,41361
41362,1,41362
41363,1,41363
41364,1,41364
41365,1,41365
41366,1,41366
41367,1,41367
41368,1,41368
41369,1,41369
41370,1,41370
41371,1,41371
41372,1,41372
41373,1,41373
41374,1,41374
41375,1,41375
41376,1,41376
41377,1,41377
41378,1,41378
41379,1,41379
41380,1,41380
41381,1,41381
41382,1,41382
41383,1,41383
41384,1,41384
41385,1,41385
41386,1,41386
41387,1,41387
41388,1,41388
41389,1,41389
41390,1,41390
41391,1,41391
41392,1,41392
41393,1,41393
41394,1,41394
41395,1,41395
41396,1,41396
41397,1,41397
41398,1,41398
41399,1,41399
41400,1,41400
41401,1,41401
41402,1,41402
41403,1,41403
41404,1,41404
41405,1,41405
41406,1,41406
41407,1,41407
41408,1,41408
41409,1,41409
41410,1,41410
41411,1,41411
41412,1,41412
41413,1,41413
41414,1,41414
41415,1,41415
41416,1,41416
41417,1,41417
41418,1,41418
41419,1,41419
41420,1,41420
41421,1,41421
41422,1,41422
41423,1,41423
41424,1,41424
41425,1,41425
41426,1,41426
41427,1,41427
41428,1,41428
41429,1,41429
41430,1,41430
41431,1,41431
41432,1,41432
41433,1,41433
41434,1,41434
41435,1,41435
41436,1,41436
41437,1,41437
41438,1,41438
41439,1,41439
41440,1,41440
41441,1,41441
41442,1,41442
41443,1,41443
41444,1,41444
41445,1,41445
41446,1,41446
41447,1,41447
41448,1,41448
41449,1,41449
41450,1,41450
41451,1,41451
41452,1,41452
41453,1,41453
41454,1,41454
41455,1,41455
41456,1,41456
41457,1,41457
41458,1,41458
41459,1,41459
41460,1,41460
41461,1,41461
41462,1,41462
41463,1,41463
41464,1,41464
41465,1,41465
41466,1,41466
41467,1,41467
41468,1,41468
41469,1,41469
41470,1,41470
41471,1,41471
41472,1,41472
41473,1,41473
41474,1,41474
41475,1,41475
41476,1,41476
41477,1,41477
41478,1,41478
41479,1,41479
41480,1,41480
41481,1,41481
41482,1,41482
41483,1,41483
41484,1,41484
41485,1,41485
41486,1,41486
41487,1,41487
41488,1,41488
41489,1,41489
41490,1,41490
41491,1,41491
41492,1,41492
41493,1,41493
41494,1,41494
41495,1,41495
41496,1,41496
41497,1,41497
41498,1,41498
41499,1,41499
41500,1,41500
41501,1,41501
41502,1,41502
41503,1,41503
41504,1,41504
41505,1,41505
41506,1,41506
41507,1,41507
41508,1,41508
41509,1,41509
41510,1,41510
41511,1,41511
41512,1,41512
41513,1,41513
41514,1,41514
41515,1,41515
41516,1,41516
41517,1,41517
41518,1,41518
41519,1,41519
41520,1,41520
41521,1,41521
41522,1,41522
41523,1,41523
41524,1,41524
41525,1,41525
41526,1,41526
41527,1,41527
41528,1,41528
41529,1,41529
41530,1,41530
41531,1,41531
41532,1,41532
41533,1,41533
41534,1,41534
41535,1,41535
41536,1,41536
41537,1,41537
41538,1,41538
41539,1,41539
41540,1,41540
41541,1,41541
41542,1,41542
41543,1,41543
41544,1,41544
41545,1,41545
41546,1,41546
41547,1,41547
41548,1,41548
41549,1,41549
41550,1,41550
41551,1,41551
41552,1,41552
41553,1,41553
41554,1,41554
41555,1,41555
41556,1,41556
41557,1,41557
41558,1,41558
41559,1,41559
41560,1,41560
41561,1,41561
41562,1,41562
41563,1,41563
41564,1,41564
41565,1,41565
41566,1,41566
41567,1,41567
41568,1,41568
41569,1,41569
41570,1,41570
41571,1,41571
41572,1,41572
41573,1,41573
41574,1,41574
41575,1,41575
41576,1,41576
41577,1,41577
41578,1,41578
41579,1,41579
41580,1,41580
41581,1,41581
41582,1,41582
41583,1,41583
41584,1,41584
41585,1,41585
41586,1,41586
41587,1,41587
41588,1,41588
41589,1,41589
41590,1,41590
41591,1,41591
41592,1,41592
41593,1,41593
41594,1,41594
41595,1,41595
41596,1,41596
41597,1,41597
41598,1,41598
41599,1,41599
41600,1,41600
41601,1,41601
41602,1,41602
41603,1,41603
41604,1,41604
41605,1,41605
41606,1,41606
41607,1,41607
41608,1,41608
41609,1,41609
41610,1,41610
41611,1,41611
41612,1,41612
41613,1,41613
41614,1,41614
41615,1,41615
41616,1,41616
41617,1,41617
41618,1,41618
41619,1,41619
41620,1,41620
41621,1,41621
41622,1,41622
41623,1,41623
41624,1,41624
41625,1,41625
41626,1,41626
41627,1,41627
41628,1,41628
41629,1,41629
41630,1,41630
41631,1,41631
41632,1,41632
41633,1,41633
41634,1,41634
41635,1,41635
41636,1,41636
41637,1,41637
41638,1,41638
41639,1,41639
41640,1,41640
41641,1,41641
41642,1,41642
41643,1,41643
41644,1,41644
41645,1,41645
41646,1,41646
41647,1,41647
41648,1,41648
41649,1,41649
41650,1,41650
41651,1,41651
41652,1,41652
41653,1,41653
41654,1,41654
41655,1,41655
41656,1,41656
41657,1,41657
41658,1,41658
41659,1,41659
41660,1,41660
41661,1,41661
41662,1,41662
41663,1,41663
41664,1,41664
41665,1,41665
41666,1,41666
41667,1,41667
41668,1,41668
41669,1,41669
41670,1,41670
41671,1,41671
41672,1,41672
41673,1,41673
41674,1,41674
41675,1,41675
41676,1,41676
41677,1,41677
41678,1,41678
41679,1,41679
41680,1,41680
41681,1,41681
41682,1,41682
41683,1,41683
41684,1,41684
41685,1,41685
41686,1,41686
41687,1,41687
41688,1,41688
41689,1,41689
41690,1,41690
41691,1,41691
41692,1,41692
41693,1,41693
41694,1,41694
41695,1,41695
41696,1,41696
41697,1,41697
41698,1,41698
41699,1,41699
41700,1,41700
41701,1,41701
41702,1,41702
41703,1,41703
41704,1,41704
41705,1,41705
41706,1,41706
41707,1,41707
41708,1,41708
41709,1,41709
41710,1,41710
41711,1,41711
41712,1,41712
41713,1,41713
41714,1,41714
41715,1,41715
41716,1,41716
41717,1,41717
41718,1,41718
41719,1,41719
41720,1,41720
41721,1,41721
41722,1,41722
41723,1,41723
41724,1,41724
41725,1,41725
41726,1,41726
41727,1,41727
41728,1,41728
41729,1,41729
41730,1,41730
41731,1,41731
41732,1,41732
41733,1,41733
41734,1,41734
41735,1,41735
41736,1,41736
41737,1,41737
41738,1,41738
41739,1,41739
41740,1,41740
41741,1,41741
41742,1,41742
41743,1,41743
41744,1,41744
41745,1,41745
41746,1,41746
