index,is_even
50784,1
50785,0
50786,1
50787,0
50788,1
50789,0
50790,1
50791,0
50792,1
50793,0
50794,1
50795,0
50796,1
50797,0
50798,1
50799,0
50800,1
50801,0
50802,1
50803,0
50804,1
50805,0
50806,1
50807,0
50808,1
50809,0
50810,1
50811,0
50812,1
50813,0
50814,1
50815,0
50816,1
50817,0
50818,1
50819,0
50820,1
50821,0
50822,1
50823,0
50824,1
50825,0
50826,1
50827,0
50828,1
50829,0
50830,1
50831,0
50832,1
50833,0
50834,1
50835,0
50836,1
50837,0
50838,1
50839,0
50840,1
50841,0
50842,1
50843,0
50844,1
50845,0
50846,1
50847,0
50848,1
50849,0
50850,1
50851,0
50852,1
50853,0
50854,1
50855,0
50856,1
50857,0
50858,1
50859,0
50860,1
50861,0
50862,1
50863,0
50864,1
50865,0
50866,1
50867,0
50868,1
50869,0
50870,1
50871,0
50872,1
50873,0
50874,1
50875,0
50876,1
50877,0
50878,1
50879,0
50880,1
50881,0
50882,1
50883,0
50884,1
50885,0
50886,1
50887,0
50888,1
50889,0
50890,1
50891,0
50892,1
50893,0
50894,1
50895,0
50896,1
50897,0
50898,1
50899,0
50900,1
50901,0
50902,1
50903,0
50904,1
50905,0
50906,1
50907,0
50908,1
50909,0
50910,1
50911,0
50912,1
50913,0
50914,1
50915,0
50916,1
50917,0
50918,1
50919,0
50920,1
50921,0
50922,1
50923,0
50924,1
50925,0
50926,1
50927,0
50928,1
50929,0
50930,1
50931,0
50932,1
50933,0
50934,1
50935,0
50936,1
50937,0
50938,1
50939,0
50940,1
50941,0
50942,1
50943,0
50944,1
50945,0
50946,1
50947,0
50948,1
50949,0
50950,1
50951,0
50952,1
50953,0
50954,1
50955,0
50956,1
50957,0
50958,1
50959,0
50960,1
50961,0
50962,1
50963,0
50964,1
50965,0
50966,1
50967,0
50968,1
50969,0
50970,1
50971,0
50972,1
50973,0
50974,1
50975,0
50976,1
50977,0
50978,1
50979,0
50980,1
50981,0
50982,1
50983,0
50984,1
50985,0
50986,1
50987,0
50988,1
50989,0
50990,1
50991,0
50992,1
50993,0
50994,1
50995,0
50996,1
50997,0
50998,1
50999,0
51000,1
51001,0
51002,1
51003,0
51004,1
51005,0
51006,1
51007,0
51008,1
51009,0
51010,1
51011,0
51012,1
51013,0
51014,1
51015,0
51016,1
51017,0
51018,1
51019,0
51020,1
51021,0
51022,1
51023,0
51024,1
51025,0
51026,1
51027,0
51028,1
51029,0
51030,1
51031,0
51032,1
51033,0
51034,1
51035,0
51036,1
51037,0
51038,1
51039,0
51040,1
51041,0
51042,1
51043,0
51044,1
51045,0
51046,1
51047,0
51048,1
51049,0
51050,1
51051,0
51052,1
51053,0
51054,1
51055,0
51056,1
51057,0
51058,1
51059,0
51060,1
51061,0
51062,1
51063,0
51064,1
51065,0
51066,1
51067,0
51068,1
51069,0
51070,1
51071,0
51072,1
51073,0
51074,1
51075,0
51076,1
51077,0
51078,1
51079,0
51080,1
51081,0
51082,1
51083,0
51084,1
51085,0
51086,1
51087,0
51088,1
51089,0
51090,1
51091,0
51092,1
51093,0
51094,1
51095,0
51096,1
51097,0
51098,1
51099,0
51100,1
51101,0
51102,1
51103,0
51104,1
51105,0
51106,1
51107,0
51108,1
51109,0
51110,1
51111,0
51112,1
51113,0
51114,1
51115,0
51116,1
51117,0
51118,1
51119,0
51120,1
51121,0
51122,1
51123,0
51124,1
51125,0
51126,1
51127,0
51128,1
51129,0
51130,1
51131,0
51132,1
51133,0
51134,1
51135,0
51136,1
51137,0
51138,1
51139,0
51140,1
51141,0
51142,1
51143,0
51144,1
51145,0
51146,1
51147,0
51148,1
51149,0
51150,1
51151,0
51152,1
51153,0
51154,1
51155,0
51156,1
51157,0
51158,1
51159,0
51160,1
51161,0
51162,1
51163,0
51164,1
51165,0
51166,1
51167,0
51168,1
51169,0
51170,1
51171,0
51172,1
51173,0
51174,1
51175,0
51176,1
51177,0
51178,1
51179,0
51180,1
51181,0
51182,1
51183,0
51184,1
51185,0
51186,1
51187,0
51188,1
51189,0
51190,1
51191,0
51192,1
51193,0
51194,1
51195,0
51196,1
51197,0
51198,1
51199,0
51200,1
51201,0
51202,1
51203,0
51204,1
51205,0
51206,1
51207,0
51208,1
51209,0
51210,1
51211,0
51212,1
51213,0
51214,1
51215,0
51216,1
51217,0
51218,1
51219,0
51220,1
51221,0
51222,1
51223,0
51224,1
51225,0
51226,1
51227,0
51228,1
51229,0
51230,1
51231,0
51232,1
51233,0
51234,1
51235,0
51236,1
51237,0
51238,1
51239,0
51240,1
51241,0
51242,1
51243,0
51244,1
51245,0
51246,1
51247,0
51248,1
51249,0
51250,1
51251,0
51252,1
51253,0
51254,1
51255,0
51256,1
51257,0
51258,1
51259,0
51260,1
51261,0
51262,1
51263,0
51264,1
51265,0
51266,1
51267,0
51268,1
51269,0
51270,1
51271,0
51272,1
51273,0
51274,1
51275,0
51276,1
51277,0
51278,1
51279,0
51280,1
51281,0
51282,1
51283,0
51284,1
51285,0
51286,1
51287,0
51288,1
51289,0
51290,1
51291,0
51292,1
51293,0
51294,1
51295,0
51296,1
51297,0
51298,1
51299,0
51300,1
51301,0
51302,1
51303,0
51304,1
51305,0
51306,1
51307,0
51308,1
51309,0
51310,1
51311,0
51312,1
51313,0
51314,1
51315,0
51316,1
51317,0
51318,1
51319,0
51320,1
51321,0
51322,1
51323,0
51324,1
51325,0
51326,1
51327,0
51328,1
51329,0
51330,1
51331,0
51332,1
51333,0
51334,1
51335,0
51336,1
51337,0
51338,1
51339,0
51340,1
51341,0
51342,1
51343,0
51344,1
51345,0
51346,1
51347,0
51348,1
51349,0
51350,1
51351,0
51352,1
51353,0
51354,1
51355,0
51356,1
51357,0
51358,1
51359,0
51360,1
51361,0
51362,1
51363,0
51364,1
51365,0
51366,1
51367,0
51368,1
51369,0
51370,1
51371,0
51372,1
51373,0
51374,1
51375,0
51376,1
51377,0
51378,1
51379,0
51380,1
51381,0
51382,1
51383,0
51384,1
51385,0
51386,1
51387,0
51388,1
51389,0
51390,1
51391,0
51392,1
51393,0
51394,1
51395,0
51396,1
51397,0
51398,1
51399,0
51400,1
51401,0
51402,1
51403,0
51404,1
51405,0
51406,1
51407,0
51408,1
51409,0
51410,1
51411,0
51412,1
51413,0
51414,1
51415,0
51416,1
51417,0
51418,1
51419,0
51420,1
51421,0
51422,1
51423,0
51424,1
51425,0
51426,1
51427,0
51428,1
51429,0
51430,1
51431,0
51432,1
51433,0
51434,1
51435,0
51436,1
51437,0
51438,1
51439,0
51440,1
51441,0
51442,1
51443,0
51444,1
51445,0
51446,1
51447,0
51448,1
51449,0
51450,1
51451,0
51452,1
51453,0
51454,1
51455,0
51456,1
51457,0
51458,1
51459,0
51460,1
51461,0
51462,1
51463,0
51464,1
51465,0
51466,1
51467,0
51468,1
51469,0
51470,1
51471,0
51472,1
51473,0
51474,1
51475,0
51476,1
51477,0
51478,1
51479,0
51480,1
51481,0
51482,1
51483,0
51484,1
51485,0
51486,1
51487,0
51488,1
51489,0
51490,1
51491,0
51492,1
51493,0
51494,1
51495,0
51496,1
51497,0
51498,1
51499,0
51500,1
51501,0
51502,1
51503,0
51504,1
51505,0
51506,1
51507,0
51508,1
51509,0
51510,1
51511,0
51512,1
51513,0
51514,1
51515,0
51516,1
51517,0
51518,1
51519,0
51520,1
51521,0
51522,1
51523,0
51524,1
51525,0
51526,1
51527,0
51528,1
51529,0
51530,1
51531,0
51532,1
51533,0
51534,1
51535,0
51536,1
51537,0
51538,1
51539,0
51540,1
51541,0
51542,1
51543,0
51544,1
51545,0
51546,1
51547,0
51548,1
51549,0
51550,1
51551,0
51552,1
51553,0
51554,1
51555,0
51556,1
51557,0
51558,1
51559,0
51560,1
51561,0
51562,1
51563,0
51564,1
51565,0
51566,1
51567,0
51568,1
51569,0
51570,1
51571,0
51572,1
51573,0
51574,1
51575,0
51576,1
51577,0
51578,1
51579,0
51580,1
51581,0
51582,1
51583,0
51584,1
51585,0
51586,1
51587,0
51588,1
51589,0
51590,1
51591,0
51592,1
51593,0
51594,1
51595,0
51596,1
51597,0
51598,1
51599,0
51600,1
51601,0
51602,1
51603,0
51604,1
51605,0
51606,1
51607,0
51608,1
51609,0
51610,1
51611,0
51612,1
51613,0
51614,1
51615,0
51616,1
51617,0
51618,1
51619,0
51620,1
51621,0
51622,1
51623,0
51624,1
51625,0
51626,1
51627,0
51628,1
51629,0
51630,1
51631,0
51632,1
51633,0
51634,1
51635,0
51636,1
51637,0
51638,1
51639,0
51640,1
51641,0
51642,1
51643,0
51644,1
51645,0
51646,1
51647,0
51648,1
51649,0
51650,1
51651,0
51652,1
51653,0
51654,1
51655,0
51656,1
51657,0
51658,1
51659,0
51660,1
51661,0
51662,1
51663,0
51664,1
51665,0
51666,1
51667,0
51668,1
51669,0
51670,1
51671,0
51672,1
51673,0
51674,1
51675,0
51676,1
51677,0
51678,1
51679,0
51680,1
51681,0
51682,1
51683,0
51684,1
51685,0
51686,1
51687,0
51688,1
51689,0
51690,1
51691,0
51692,1
51693,0
51694,1
51695,0
51696,1
51697,0
51698,1
51699,0
51700,1
51701,0
51702,1
51703,0
51704,1
51705,0
51706,1
51707,0
51708,1
51709,0
51710,1
51711,0
51712,1
51713,0
51714,1
51715,0
51716,1
51717,0
51718,1
51719,0
51720,1
51721,0
51722,1
51723,0
51724,1
51725,0
51726,1
51727,0
51728,1
51729,0
51730,1
51731,0
51732,1
51733,0
51734,1
51735,0
51736,1
51737,0
51738,1
51739,0
51740,1
51741,0
51742,1
51743,0
51744,1
51745,0
51746,1
51747,0
51748,1
51749,0
51750,1
51751,0
51752,1
51753,0
51754,1
51755,0
51756,1
51757,0
51758,1
51759,0
51760,1
51761,0
51762,1
51763,0
51764,1
51765,0
51766,1
51767,0
51768,1
51769,0
51770,1
51771,0
51772,1
51773,0
51774,1
51775,0
51776,1
51777,0
51778,1
51779,0
51780,1
51781,0
51782,1
51783,0
51784,1
51785,0
51786,1
51787,0
51788,1
51789,0
51790,1
51791,0
51792,1
51793,0
51794,1
51795,0
51796,1
51797,0
51798,1
51799,0
51800,1
51801,0
51802,1
51803,0
51804,1
51805,0
51806,1
51807,0
51808,1
51809,0
51810,1
51811,0
51812,1
51813,0
51814,1
51815,0
51816,1
51817,0
51818,1
51819,0
51820,1
51821,0
51822,1
51823,0
51824,1
51825,0
51826,1
51827,0
51828,1
51829,0
51830,1
51831,0
51832,1
51833,0
51834,1
51835,0
51836,1
51837,0
51838,1
51839,0
51840,1
51841,0
51842,1
51843,0
51844,1
51845,0
51846,1
51847,0
51848,1
51849,0
51850,1
51851,0
51852,1
51853,0
51854,1
51855,0
51856,1
51857,0
51858,1
51859,0
51860,1
51861,0
51862,1
51863,0
51864,1
51865,0
51866,1
51867,0
51868,1
51869,0
51870,1
51871,0
51872,1
51873,0
51874,1
51875,0
51876,1
51877,0
51878,1
51879,0
51880,1
51881,0
51882,1
51883,0
51884,1
51885,0
51886,1
51887,0
51888,1
51889,0
51890,1
51891,0
51892,1
51893,0
51894,1
51895,0
51896,1
51897,0
51898,1
51899,0
51900,1
51901,0
51902,1
51903,0
51904,1
51905,0
51906,1
51907,0
51908,1
51909,0
51910,1
51911,0
51912,1
51913,0
51914,1
51915,0
51916,1
51917,0
51918,1
51919,0
51920,1
51921,0
51922,1
51923,0
51924,1
51925,0
51926,1
51927,0
51928,1
51929,0
51930,1
51931,0
51932,1
51933,0
51934,1
51935,0
51936,1
51937,0
51938,1
51939,0
51940,1
51941,0
51942,1
51943,0
51944,1
51945,0
51946,1
51947,0
51948,1
51949,0
51950,1
51951,0
51952,1
51953,0
51954,1
51955,0
51956,1
51957,0
51958,1
51959,0
51960,1
51961,0
51962,1
51963,0
51964,1
51965,0
51966,1
51967,0
51968,1
51969,0
51970,1
51971,0
51972,1
51973,0
51974,1
51975,0
51976,1
51977,0
51978,1
51979,0
51980,1
51981,0
51982,1
51983,0
51984,1
51985,0
51986,1
51987,0
51988,1
51989,0
51990,1
51991,0
51992,1
51993,0
51994,1
51995,0
51996,1
51997,0
51998,1
51999,0
52000,1
52001,0
52002,1
52003,0
52004,1
52005,0
52006,1
52007,0
52008,1
52009,0
52010,1
52011,0
52012,1
52013,0
52014,1
52015,0
52016,1
52017,0
52018,1
52019,0
52020,1
52021,0
52022,1
52023,0
52024,1
52025,0
52026,1
52027,0
52028,1
52029,0
52030,1
52031,0
52032,1
52033,0
52034,1
52035,0
52036,1
52037,0
52038,1
52039,0
52040,1
52041,0
52042,1
52043,0
52044,1
52045,0
52046,1
52047,0
52048,1
52049,0
52050,1
52051,0
52052,1
52053,0
52054,1
52055,0
52056,1
52057,0
52058,1
52059,0
52060,1
52061,0
52062,1
52063,0
52064,1
52065,0
52066,1
52067,0
52068,1
52069,0
52070,1
52071,0
52072,1
52073,0
52074,1
52075,0
52076,1
52077,0
52078,1
52079,0
52080,1
52081,0
52082,1
52083,0
52084,1
52085,0
52086,1
52087,0
52088,1
52089,0
52090,1
52091,0
52092,1
52093,0
52094,1
52095,0
52096,1
52097,0
52098,1
52099,0
52100,1
52101,0
52102,1
52103,0
52104,1
52105,0
52106,1
52107,0
52108,1
52109,0
52110,1
52111,0
52112,1
52113,0
52114,1
52115,0
52116,1
52117,0
52118,1
52119,0
52120,1
52121,0
52122,1
52123,0
52124,1
52125,0
52126,1
52127,0
52128,1
52129,0
52130,1
52131,0
52132,1
52133,0
52134,1
52135,0
52136,1
52137,0
52138,1
52139,0
52140,1
52141,0
52142,1
52143,0
52144,1
52145,0
52146,1
52147,0
52148,1
52149,0
52150,1
52151,0
52152,1
52153,0
52154,1
52155,0
52156,1
52157,0
52158,1
52159,0
52160,1
52161,0
52162,1
52163,0
52164,1
52165,0
52166,1
52167,0
52168,1
52169,0
52170,1
52171,0
52172,1
52173,0
52174,1
52175,0
52176,1
52177,0
52178,1
52179,0
52180,1
52181,0
52182,1
52183,0
52184,1
52185,0
52186,1
52187,0
52188,1
52189,0
52190,1
52191,0
52192,1
52193,0
52194,1
52195,0
52196,1
52197,0
52198,1
52199,0
52200,1
52201,0
52202,1
52203,0
52204,1
52205,0
52206,1
52207,0
52208,1
52209,0
52210,1
52211,0
52212,1
52213,0
52214,1
52215,0
52216,1
52217,0
52218,1
52219,0
52220,1
52221,0
52222,1
52223,0
52224,1
52225,0
52226,1
52227,0
52228,1
52229,0
52230,1
52231,0
52232,1
52233,0
52234,1
52235,0
52236,1
52237,0
52238,1
52239,0
52240,1
52241,0
52242,1
52243,0
52244,1
52245,0
52246,1
52247,0
52248,1
52249,0
52250,1
52251,0
52252,1
52253,0
52254,1
52255,0
52256,1
52257,0
52258,1
52259,0
52260,1
52261,0
52262,1
52263,0
52264,1
52265,0
52266,1
52267,0
52268,1
52269,0
52270,1
52271,0
52272,1
52273,0
52274,1
52275,0
52276,1
52277,0
52278,1
52279,0
52280,1
52281,0
52282,1
52283,0
52284,1
52285,0
52286,1
52287,0
52288,1
52289,0
52290,1
52291,0
52292,1
52293,0
52294,1
52295,0
52296,1
52297,0
52298,1
52299,0
52300,1
52301,0
52302,1
52303,0
52304,1
52305,0
52306,1
52307,0
52308,1
52309,0
52310,1
52311,0
52312,1
52313,0
52314,1
52315,0
52316,1
52317,0
52318,1
52319,0
52320,1
52321,0
52322,1
52323,0
52324,1
52325,0
52326,1
52327,0
52328,1
52329,0
52330,1
52331,0
52332,1
52333,0
52334,1
52335,0
52336,1
52337,0
52338,1
52339,0
52340,1
52341,0
52342,1
52343,0
52344,1
52345,0
52346,1
52347,0
52348,1
52349,0
52350,1
52351,0
52352,1
52353,0
52354,1
52355,0
52356,1
52357,0
52358,1
52359,0
52360,1
52361,0
52362,1
52363,0
52364,1
52365,0
52366,1
52367,0
52368,1
52369,0
52370,1
52371,0
52372,1
52373,0
52374,1
52375,0
52376,1
52377,0
52378,1
52379,0
52380,1
52381,0
52382,1
52383,0
52384,1
52385,0
52386,1
52387,0
52388,1
52389,0
52390,1
52391,0
52392,1
52393,0
52394,1
52395,0
52396,1
52397,0
52398,1
52399,0
52400,1
52401,0
52402,1
52403,0
52404,1
52405,0
52406,1
52407,0
52408,1
52409,0
52410,1
52411,0
52412,1
52413,0
52414,1
52415,0
52416,1
52417,0
52418,1
52419,0
52420,1
52421,0
52422,1
52423,0
52424,1
52425,0
52426,1
52427,0
52428,1
52429,0
52430,1
52431,0
52432,1
52433,0
52434,1
52435,0
52436,1
52437,0
52438,1
52439,0
52440,1
52441,0
52442,1
52443,0
52444,1
52445,0
52446,1
52447,0
52448,1
52449,0
52450,1
52451,0
52452,1
52453,0
52454,1
52455,0
52456,1
52457,0
52458,1
52459,0
52460,1
52461,0
52462,1
52463,0
52464,1
52465,0
52466,1
52467,0
52468,1
52469,0
52470,1
52471,0
52472,1
52473,0
52474,1
52475,0
52476,1
52477,0
52478,1
52479,0
52480,1
52481,0
52482,1
52483,0
52484,1
52485,0
52486,1
52487,0
52488,1
52489,0
52490,1
52491,0
52492,1
52493,0
52494,1
52495,0
52496,1
52497,0
52498,1
52499,0
52500,1
52501,0
52502,1
52503,0
52504,1
52505,0
52506,1
52507,0
52508,1
52509,0
52510,1
52511,0
52512,1
52513,0
52514,1
52515,0
52516,1
52517,0
52518,1
52519,0
52520,1
52521,0
52522,1
52523,0
52524,1
52525,0
52526,1
52527,0
52528,1
52529,0
52530,1
52531,0
52532,1
52533,0
52534,1
52535,0
52536,1
52537,0
52538,1
52539,0
52540,1
52541,0
52542,1
52543,0
52544,1
52545,0
52546,1
52547,0
52548,1
52549,0
52550,1
52551,0
52552,1
52553,0
52554,1
52555,0
52556,1
52557,0
52558,1
52559,0
52560,1
52561,0
52562,1
52563,0
52564,1
52565,0
52566,1
52567,0
52568,1
52569,0
52570,1
52571,0
52572,1
52573,0
52574,1
52575,0
52576,1
52577,0
52578,1
52579,0
52580,1
52581,0
52582,1
52583,0
52584,1
52585,0
52586,1
52587,0
52588,1
52589,0
52590,1
52591,0
52592,1
52593,0
52594,1
52595,0
52596,1
52597,0
52598,1
52599,0
52600,1
52601,0
52602,1
52603,0
52604,1
52605,0
52606,1
52607,0
52608,1
52609,0
52610,1
52611,0
52612,1
52613,0
52614,1
52615,0
52616,1
52617,0
52618,1
52619,0
52620,1
52621,0
52622,1
52623,0
52624,1
52625,0
52626,1
52627,0
52628,1
52629,0
52630,1
52631,0
52632,1
52633,0
52634,1
52635,0
52636,1
52637,0
52638,1
52639,0
52640,1
52641,0
52642,1
52643,0
52644,1
52645,0
52646,1
52647,0
52648,1
52649,0
52650,1
52651,0
52652,1
52653,0
52654,1
52655,0
52656,1
52657,0
52658,1
52659,0
52660,1
52661,0
52662,1
52663,0
52664,1
52665,0
52666,1
52667,0
52668,1
52669,0
52670,1
52671,0
52672,1
52673,0
52674,1
52675,0
52676,1
52677,0
52678,1
52679,0
52680,1
52681,0
52682,1
52683,0
52684,1
52685,0
52686,1
52687,0
52688,1
52689,0
52690,1
52691,0
52692,1
52693,0
52694,1
52695,0
52696,1
52697,0
52698,1
52699,0
52700,1
52701,0
52702,1
52703,0
52704,1
52705,0
52706,1
52707,0
52708,1
52709,0
52710,1
52711,0
52712,1
52713,0
52714,1
52715,0
52716,1
52717,0
52718,1
52719,0
52720,1
52721,0
52722,1
52723,0
52724,1
52725,0
52726,1
52727,0
52728,1
52729,0
52730,1
52731,0
52732,1
52733,0
52734,1
52735,0
52736,1
52737,0
52738,1
52739,0
52740,1
52741,0
52742,1
52743,0
52744,1
52745,0
52746,1
52747,0
52748,1
52749,0
52750,1
52751,0
52752,1
52753,0
52754,1
52755,0
52756,1
52757,0
52758,1
52759,0
52760,1
52761,0
52762,1
52763,0
52764,1
52765,0
52766,1
52767,0
52768,1
52769,0
52770,1
52771,0
52772,1
52773,0
52774,1
52775,0
52776,1
52777,0
52778,1
52779,0
52780,1
52781,0
52782,1
52783,0
52784,1
52785,0
52786,1
52787,0
52788,1
52789,0
52790,1
52791,0
52792,1
52793,0
52794,1
52795,0
52796,1
