index,is_even
70410,1
70411,0
70412,1
70413,0
70414,1
70415,0
70416,1
70417,0
70418,1
70419,0
70420,1
70421,0
70422,1
70423,0
70424,1
70425,0
70426,1
70427,0
70428,1
70429,0
70430,1
70431,0
70432,1
70433,0
70434,1
70435,0
70436,1
70437,0
70438,1
70439,0
70440,1
70441,0
70442,1
70443,0
70444,1
70445,0
70446,1
70447,0
70448,1
70449,0
70450,1
70451,0
70452,1
70453,0
70454,1
70455,0
70456,1
70457,0
70458,1
70459,0
70460,1
70461,0
70462,1
70463,0
70464,1
70465,0
70466,1
70467,0
70468,1
70469,0
70470,1
70471,0
70472,1
70473,0
70474,1
70475,0
70476,1
70477,0
70478,1
70479,0
70480,1
70481,0
70482,1
70483,0
70484,1
70485,0
70486,1
70487,0
70488,1
70489,0
70490,1
70491,0
70492,1
70493,0
70494,1
70495,0
70496,1
70497,0
70498,1
70499,0
70500,1
70501,0
70502,1
70503,0
70504,1
70505,0
70506,1
70507,0
70508,1
70509,0
70510,1
70511,0
70512,1
70513,0
70514,1
70515,0
70516,1
70517,0
70518,1
70519,0
70520,1
70521,0
70522,1
70523,0
70524,1
70525,0
70526,1
70527,0
70528,1
70529,0
70530,1
70531,0
70532,1
70533,0
70534,1
70535,0
70536,1
70537,0
70538,1
70539,0
70540,1
70541,0
70542,1
70543,0
70544,1
70545,0
70546,1
70547,0
70548,1
70549,0
70550,1
70551,0
70552,1
70553,0
70554,1
70555,0
70556,1
70557,0
70558,1
70559,0
70560,1
70561,0
70562,1
70563,0
70564,1
70565,0
70566,1
70567,0
70568,1
70569,0
70570,1
70571,0
70572,1
70573,0
70574,1
70575,0
70576,1
70577,0
70578,1
70579,0
70580,1
70581,0
70582,1
70583,0
70584,1
70585,0
70586,1
70587,0
70588,1
70589,0
70590,1
70591,0
70592,1
70593,0
70594,1
70595,0
70596,1
70597,0
70598,1
70599,0
70600,1
70601,0
70602,1
70603,0
70604,1
70605,0
70606,1
70607,0
70608,1
70609,0
70610,1
70611,0
70612,1
70613,0
70614,1
70615,0
70616,1
70617,0
70618,1
70619,0
70620,1
70621,0
70622,1
70623,0
70624,1
70625,0
70626,1
70627,0
70628,1
70629,0
70630,1
70631,0
70632,1
70633,0
70634,1
70635,0
70636,1
70637,0
70638,1
70639,0
70640,1
70641,0
70642,1
70643,0
70644,1
70645,0
70646,1
70647,0
70648,1
70649,0
70650,1
70651,0
70652,1
70653,0
70654,1
70655,0
70656,1
70657,0
70658,1
70659,0
70660,1
70661,0
70662,1
70663,0
70664,1
70665,0
70666,1
70667,0
70668,1
70669,0
70670,1
70671,0
70672,1
70673,0
70674,1
70675,0
70676,1
70677,0
70678,1
70679,0
70680,1
70681,0
70682,1
70683,0
70684,1
70685,0
70686,1
70687,0
70688,1
70689,0
70690,1
70691,0
70692,1
70693,0
70694,1
70695,0
70696,1
70697,0
70698,1
70699,0
70700,1
70701,0
70702,1
70703,0
70704,1
70705,0
70706,1
70707,0
70708,1
70709,0
70710,1
70711,0
70712,1
70713,0
70714,1
70715,0
70716,1
70717,0
70718,1
70719,0
70720,1
70721,0
70722,1
70723,0
70724,1
70725,0
70726,1
70727,0
70728,1
70729,0
70730,1
70731,0
70732,1
70733,0
70734,1
70735,0
70736,1
70737,0
70738,1
70739,0
70740,1
70741,0
70742,1
70743,0
70744,1
70745,0
70746,1
70747,0
70748,1
70749,0
70750,1
70751,0
70752,1
70753,0
70754,1
70755,0
70756,1
70757,0
70758,1
70759,0
70760,1
70761,0
70762,1
70763,0
70764,1
70765,0
70766,1
70767,0
70768,1
70769,0
70770,1
70771,0
70772,1
70773,0
70774,1
70775,0
70776,1
70777,0
70778,1
70779,0
70780,1
70781,0
70782,1
70783,0
70784,1
70785,0
70786,1
70787,0
70788,1
70789,0
70790,1
70791,0
70792,1
70793,0
70794,1
70795,0
70796,1
70797,0
70798,1
70799,0
70800,1
70801,0
70802,1
70803,0
70804,1
70805,0
70806,1
70807,0
70808,1
70809,0
70810,1
70811,0
70812,1
70813,0
70814,1
70815,0
70816,1
70817,0
70818,1
70819,0
70820,1
70821,0
70822,1
70823,0
70824,1
70825,0
70826,1
70827,0
70828,1
70829,0
70830,1
70831,0
70832,1
70833,0
70834,1
70835,0
70836,1
70837,0
70838,1
70839,0
70840,1
70841,0
70842,1
70843,0
70844,1
70845,0
70846,1
70847,0
70848,1
70849,0
70850,1
70851,0
70852,1
70853,0
70854,1
70855,0
70856,1
70857,0
70858,1
70859,0
70860,1
70861,0
70862,1
70863,0
70864,1
70865,0
70866,1
70867,0
70868,1
70869,0
70870,1
70871,0
70872,1
70873,0
70874,1
70875,0
70876,1
70877,0
70878,1
70879,0
70880,1
70881,0
70882,1
70883,0
70884,1
70885,0
70886,1
70887,0
70888,1
70889,0
70890,1
70891,0
70892,1
70893,0
70894,1
70895,0
70896,1
70897,0
70898,1
70899,0
70900,1
70901,0
70902,1
70903,0
70904,1
70905,0
70906,1
70907,0
70908,1
70909,0
70910,1
70911,0
70912,1
70913,0
70914,1
70915,0
70916,1
70917,0
70918,1
70919,0
70920,1
70921,0
70922,1
70923,0
70924,1
70925,0
70926,1
70927,0
70928,1
70929,0
70930,1
70931,0
70932,1
70933,0
70934,1
70935,0
70936,1
70937,0
70938,1
70939,0
70940,1
70941,0
70942,1
70943,0
70944,1
70945,0
70946,1
70947,0
70948,1
70949,0
70950,1
70951,0
70952,1
70953,0
70954,1
70955,0
70956,1
70957,0
70958,1
70959,0
70960,1
70961,0
70962,1
70963,0
70964,1
70965,0
70966,1
70967,0
70968,1
70969,0
70970,1
70971,0
70972,1
70973,0
70974,1
70975,0
70976,1
70977,0
70978,1
70979,0
70980,1
70981,0
70982,1
70983,0
70984,1
70985,0
70986,1
70987,0
70988,1
70989,0
70990,1
70991,0
70992,1
70993,0
70994,1
70995,0
70996,1
70997,0
70998,1
70999,0
71000,1
71001,0
71002,1
71003,0
71004,1
71005,0
71006,1
71007,0
71008,1
71009,0
71010,1
71011,0
71012,1
71013,0
71014,1
71015,0
71016,1
71017,0
71018,1
71019,0
71020,1
71021,0
71022,1
71023,0
71024,1
71025,0
71026,1
71027,0
71028,1
71029,0
71030,1
71031,0
71032,1
71033,0
71034,1
71035,0
71036,1
71037,0
71038,1
71039,0
71040,1
71041,0
71042,1
71043,0
71044,1
71045,0
71046,1
71047,0
71048,1
71049,0
71050,1
71051,0
71052,1
71053,0
71054,1
71055,0
71056,1
71057,0
71058,1
71059,0
71060,1
71061,0
71062,1
71063,0
71064,1
71065,0
71066,1
71067,0
71068,1
71069,0
71070,1
71071,0
71072,1
71073,0
71074,1
71075,0
71076,1
71077,0
71078,1
71079,0
71080,1
71081,0
71082,1
71083,0
71084,1
71085,0
71086,1
71087,0
71088,1
71089,0
71090,1
71091,0
71092,1
71093,0
71094,1
71095,0
71096,1
71097,0
71098,1
71099,0
71100,1
71101,0
71102,1
71103,0
71104,1
71105,0
71106,1
71107,0
71108,1
71109,0
71110,1
71111,0
71112,1
71113,0
71114,1
71115,0
71116,1
71117,0
71118,1
71119,0
71120,1
71121,0
71122,1
71123,0
71124,1
71125,0
71126,1
71127,0
71128,1
71129,0
71130,1
71131,0
71132,1
71133,0
71134,1
71135,0
71136,1
71137,0
71138,1
71139,0
71140,1
71141,0
71142,1
71143,0
71144,1
71145,0
71146,1
71147,0
71148,1
71149,0
71150,1
71151,0
71152,1
71153,0
71154,1
71155,0
71156,1
71157,0
71158,1
71159,0
71160,1
71161,0
71162,1
71163,0
71164,1
71165,0
71166,1
71167,0
71168,1
71169,0
71170,1
71171,0
71172,1
71173,0
71174,1
71175,0
71176,1
71177,0
71178,1
71179,0
71180,1
71181,0
71182,1
71183,0
71184,1
71185,0
71186,1
71187,0
71188,1
71189,0
71190,1
71191,0
71192,1
71193,0
71194,1
71195,0
71196,1
71197,0
71198,1
71199,0
71200,1
71201,0
71202,1
71203,0
71204,1
71205,0
71206,1
71207,0
71208,1
71209,0
71210,1
71211,0
71212,1
71213,0
71214,1
71215,0
71216,1
71217,0
71218,1
71219,0
71220,1
71221,0
71222,1
71223,0
71224,1
71225,0
71226,1
71227,0
71228,1
71229,0
71230,1
71231,0
71232,1
71233,0
71234,1
71235,0
71236,1
71237,0
71238,1
71239,0
71240,1
71241,0
71242,1
71243,0
71244,1
71245,0
71246,1
71247,0
71248,1
71249,0
71250,1
71251,0
71252,1
71253,0
71254,1
71255,0
71256,1
71257,0
71258,1
71259,0
71260,1
71261,0
71262,1
71263,0
71264,1
71265,0
71266,1
71267,0
71268,1
71269,0
71270,1
71271,0
71272,1
71273,0
71274,1
71275,0
71276,1
71277,0
71278,1
71279,0
71280,1
71281,0
71282,1
71283,0
71284,1
71285,0
71286,1
71287,0
71288,1
71289,0
71290,1
71291,0
71292,1
71293,0
71294,1
71295,0
71296,1
71297,0
71298,1
71299,0
71300,1
71301,0
71302,1
71303,0
71304,1
71305,0
71306,1
71307,0
71308,1
71309,0
71310,1
71311,0
71312,1
71313,0
71314,1
71315,0
71316,1
71317,0
71318,1
71319,0
71320,1
71321,0
71322,1
71323,0
71324,1
71325,0
71326,1
71327,0
71328,1
71329,0
71330,1
71331,0
71332,1
71333,0
71334,1
71335,0
71336,1
71337,0
71338,1
71339,0
71340,1
71341,0
71342,1
71343,0
71344,1
71345,0
71346,1
71347,0
71348,1
71349,0
71350,1
71351,0
71352,1
71353,0
71354,1
71355,0
71356,1
71357,0
71358,1
71359,0
71360,1
71361,0
71362,1
71363,0
71364,1
71365,0
71366,1
71367,0
71368,1
71369,0
71370,1
71371,0
71372,1
71373,0
71374,1
71375,0
71376,1
71377,0
71378,1
71379,0
71380,1
71381,0
71382,1
71383,0
71384,1
71385,0
71386,1
71387,0
71388,1
71389,0
71390,1
71391,0
71392,1
71393,0
71394,1
71395,0
71396,1
71397,0
71398,1
71399,0
71400,1
71401,0
71402,1
71403,0
71404,1
71405,0
71406,1
71407,0
71408,1
71409,0
71410,1
71411,0
71412,1
71413,0
71414,1
71415,0
71416,1
71417,0
71418,1
71419,0
71420,1
71421,0
71422,1
71423,0
71424,1
71425,0
71426,1
71427,0
71428,1
71429,0
71430,1
71431,0
71432,1
71433,0
71434,1
71435,0
71436,1
71437,0
71438,1
71439,0
71440,1
71441,0
71442,1
71443,0
71444,1
71445,0
71446,1
71447,0
71448,1
71449,0
71450,1
71451,0
71452,1
71453,0
71454,1
71455,0
71456,1
71457,0
71458,1
71459,0
71460,1
71461,0
71462,1
71463,0
71464,1
71465,0
71466,1
71467,0
71468,1
71469,0
71470,1
71471,0
71472,1
71473,0
71474,1
71475,0
71476,1
71477,0
71478,1
71479,0
71480,1
71481,0
71482,1
71483,0
71484,1
71485,0
71486,1
71487,0
71488,1
71489,0
71490,1
71491,0
71492,1
71493,0
71494,1
71495,0
71496,1
71497,0
71498,1
71499,0
71500,1
71501,0
71502,1
71503,0
71504,1
71505,0
71506,1
71507,0
71508,1
71509,0
71510,1
71511,0
71512,1
71513,0
71514,1
71515,0
71516,1
71517,0
71518,1
71519,0
71520,1
71521,0
71522,1
71523,0
71524,1
71525,0
71526,1
71527,0
71528,1
71529,0
71530,1
71531,0
71532,1
71533,0
71534,1
71535,0
71536,1
71537,0
71538,1
71539,0
71540,1
71541,0
71542,1
71543,0
71544,1
71545,0
71546,1
71547,0
71548,1
71549,0
71550,1
71551,0
71552,1
71553,0
71554,1
71555,0
71556,1
71557,0
71558,1
71559,0
71560,1
71561,0
71562,1
71563,0
71564,1
71565,0
71566,1
71567,0
71568,1
71569,0
71570,1
71571,0
71572,1
71573,0
71574,1
71575,0
71576,1
71577,0
71578,1
71579,0
71580,1
71581,0
71582,1
71583,0
71584,1
71585,0
71586,1
71587,0
71588,1
71589,0
71590,1
71591,0
71592,1
71593,0
71594,1
71595,0
71596,1
71597,0
71598,1
71599,0
71600,1
71601,0
71602,1
71603,0
71604,1
71605,0
71606,1
71607,0
71608,1
71609,0
71610,1
71611,0
71612,1
71613,0
71614,1
71615,0
71616,1
71617,0
71618,1
71619,0
71620,1
71621,0
71622,1
71623,0
71624,1
71625,0
71626,1
71627,0
71628,1
71629,0
71630,1
71631,0
71632,1
71633,0
71634,1
71635,0
71636,1
71637,0
71638,1
71639,0
71640,1
71641,0
71642,1
71643,0
71644,1
71645,0
71646,1
71647,0
71648,1
71649,0
71650,1
71651,0
71652,1
71653,0
71654,1
71655,0
71656,1
71657,0
71658,1
71659,0
71660,1
71661,0
71662,1
71663,0
71664,1
71665,0
71666,1
71667,0
71668,1
71669,0
71670,1
71671,0
71672,1
71673,0
71674,1
71675,0
71676,1
71677,0
71678,1
71679,0
71680,1
71681,0
71682,1
71683,0
71684,1
71685,0
71686,1
71687,0
71688,1
71689,0
71690,1
71691,0
71692,1
71693,0
71694,1
71695,0
71696,1
71697,0
71698,1
71699,0
71700,1
71701,0
71702,1
71703,0
71704,1
71705,0
71706,1
71707,0
71708,1
71709,0
71710,1
71711,0
71712,1
71713,0
71714,1
71715,0
71716,1
71717,0
71718,1
71719,0
71720,1
71721,0
71722,1
71723,0
71724,1
71725,0
71726,1
71727,0
71728,1
71729,0
71730,1
71731,0
71732,1
71733,0
71734,1
71735,0
71736,1
71737,0
71738,1
71739,0
71740,1
71741,0
71742,1
71743,0
71744,1
71745,0
71746,1
71747,0
71748,1
71749,0
71750,1
71751,0
71752,1
71753,0
71754,1
71755,0
71756,1
71757,0
71758,1
71759,0
71760,1
71761,0
71762,1
71763,0
71764,1
71765,0
71766,1
71767,0
71768,1
71769,0
71770,1
71771,0
71772,1
71773,0
71774,1
71775,0
71776,1
71777,0
71778,1
71779,0
71780,1
71781,0
71782,1
71783,0
71784,1
71785,0
71786,1
71787,0
71788,1
71789,0
71790,1
71791,0
71792,1
71793,0
71794,1
71795,0
71796,1
71797,0
71798,1
71799,0
71800,1
71801,0
71802,1
71803,0
71804,1
71805,0
71806,1
71807,0
71808,1
71809,0
71810,1
71811,0
71812,1
71813,0
71814,1
71815,0
71816,1
71817,0
71818,1
71819,0
71820,1
71821,0
71822,1
71823,0
71824,1
71825,0
71826,1
71827,0
71828,1
71829,0
71830,1
71831,0
71832,1
71833,0
71834,1
71835,0
71836,1
71837,0
71838,1
71839,0
71840,1
71841,0
71842,1
71843,0
71844,1
71845,0
71846,1
71847,0
71848,1
71849,0
71850,1
71851,0
71852,1
71853,0
71854,1
71855,0
71856,1
71857,0
71858,1
71859,0
71860,1
71861,0
71862,1
71863,0
71864,1
71865,0
71866,1
71867,0
71868,1
71869,0
71870,1
71871,0
71872,1
71873,0
71874,1
71875,0
71876,1
71877,0
71878,1
71879,0
71880,1
71881,0
71882,1
71883,0
71884,1
71885,0
71886,1
71887,0
71888,1
71889,0
71890,1
71891,0
71892,1
71893,0
71894,1
71895,0
71896,1
71897,0
71898,1
71899,0
71900,1
71901,0
71902,1
71903,0
71904,1
71905,0
71906,1
71907,0
71908,1
71909,0
71910,1
71911,0
71912,1
71913,0
71914,1
71915,0
71916,1
71917,0
71918,1
71919,0
71920,1
71921,0
71922,1
71923,0
71924,1
71925,0
71926,1
71927,0
71928,1
71929,0
71930,1
71931,0
71932,1
71933,0
71934,1
71935,0
71936,1
71937,0
71938,1
71939,0
71940,1
71941,0
71942,1
71943,0
71944,1
71945,0
71946,1
71947,0
71948,1
71949,0
71950,1
71951,0
71952,1
71953,0
71954,1
71955,0
71956,1
71957,0
71958,1
71959,0
71960,1
71961,0
71962,1
71963,0
71964,1
71965,0
71966,1
71967,0
71968,1
71969,0
71970,1
71971,0
71972,1
71973,0
71974,1
71975,0
71976,1
71977,0
71978,1
71979,0
71980,1
71981,0
71982,1
71983,0
71984,1
71985,0
71986,1
71987,0
71988,1
71989,0
71990,1
71991,0
71992,1
71993,0
71994,1
71995,0
71996,1
71997,0
71998,1
71999,0
72000,1
72001,0
72002,1
72003,0
72004,1
72005,0
72006,1
72007,0
72008,1
72009,0
72010,1
72011,0
72012,1
72013,0
72014,1
72015,0
72016,1
72017,0
72018,1
72019,0
72020,1
72021,0
72022,1
72023,0
72024,1
72025,0
72026,1
72027,0
72028,1
72029,0
72030,1
72031,0
72032,1
72033,0
72034,1
72035,0
72036,1
72037,0
72038,1
72039,0
72040,1
72041,0
72042,1
72043,0
72044,1
72045,0
72046,1
72047,0
72048,1
72049,0
72050,1
72051,0
72052,1
72053,0
72054,1
72055,0
72056,1
72057,0
72058,1
72059,0
72060,1
72061,0
72062,1
72063,0
72064,1
72065,0
72066,1
72067,0
72068,1
72069,0
72070,1
72071,0
72072,1
72073,0
72074,1
72075,0
72076,1
72077,0
72078,1
72079,0
72080,1
72081,0
72082,1
72083,0
72084,1
72085,0
72086,1
72087,0
72088,1
72089,0
72090,1
72091,0
72092,1
72093,0
72094,1
72095,0
72096,1
72097,0
72098,1
72099,0
72100,1
72101,0
72102,1
72103,0
72104,1
72105,0
72106,1
72107,0
72108,1
72109,0
72110,1
72111,0
72112,1
72113,0
72114,1
72115,0
72116,1
72117,0
72118,1
72119,0
72120,1
72121,0
72122,1
72123,0
72124,1
72125,0
72126,1
72127,0
72128,1
72129,0
72130,1
72131,0
72132,1
72133,0
72134,1
72135,0
72136,1
72137,0
72138,1
72139,0
72140,1
72141,0
72142,1
72143,0
72144,1
72145,0
72146,1
72147,0
72148,1
72149,0
72150,1
72151,0
72152,1
72153,0
72154,1
72155,0
72156,1
72157,0
72158,1
72159,0
72160,1
72161,0
72162,1
72163,0
72164,1
72165,0
72166,1
72167,0
72168,1
72169,0
72170,1
72171,0
72172,1
72173,0
72174,1
72175,0
72176,1
72177,0
72178,1
72179,0
72180,1
72181,0
72182,1
72183,0
72184,1
72185,0
72186,1
72187,0
72188,1
72189,0
72190,1
72191,0
72192,1
72193,0
72194,1
72195,0
72196,1
72197,0
72198,1
72199,0
72200,1
72201,0
72202,1
72203,0
72204,1
72205,0
72206,1
72207,0
72208,1
72209,0
72210,1
72211,0
72212,1
72213,0
72214,1
72215,0
72216,1
72217,0
72218,1
72219,0
72220,1
72221,0
72222,1
72223,0
72224,1
72225,0
72226,1
72227,0
72228,1
72229,0
72230,1
72231,0
72232,1
72233,0
72234,1
72235,0
72236,1
72237,0
72238,1
72239,0
72240,1
72241,0
72242,1
72243,0
72244,1
72245,0
72246,1
72247,0
72248,1
72249,0
72250,1
72251,0
72252,1
72253,0
72254,1
72255,0
72256,1
72257,0
72258,1
72259,0
72260,1
72261,0
72262,1
72263,0
72264,1
72265,0
72266,1
72267,0
72268,1
72269,0
72270,1
72271,0
72272,1
72273,0
72274,1
72275,0
72276,1
72277,0
72278,1
72279,0
72280,1
72281,0
72282,1
72283,0
72284,1
72285,0
72286,1
72287,0
72288,1
72289,0
72290,1
72291,0
72292,1
72293,0
72294,1
72295,0
72296,1
72297,0
72298,1
72299,0
72300,1
72301,0
72302,1
72303,0
72304,1
72305,0
72306,1
72307,0
72308,1
72309,0
72310,1
72311,0
72312,1
72313,0
72314,1
72315,0
72316,1
72317,0
72318,1
72319,0
72320,1
72321,0
72322,1
72323,0
72324,1
72325,0
72326,1
72327,0
72328,1
72329,0
72330,1
72331,0
72332,1
72333,0
72334,1
72335,0
72336,1
72337,0
72338,1
72339,0
72340,1
72341,0
72342,1
72343,0
72344,1
72345,0
72346,1
72347,0
72348,1
72349,0
72350,1
72351,0
72352,1
72353,0
72354,1
72355,0
72356,1
72357,0
72358,1
72359,0
72360,1
72361,0
72362,1
72363,0
72364,1
72365,0
72366,1
72367,0
72368,1
72369,0
72370,1
72371,0
72372,1
72373,0
72374,1
72375,0
72376,1
72377,0
72378,1
72379,0
72380,1
72381,0
72382,1
72383,0
72384,1
72385,0
72386,1
72387,0
72388,1
72389,0
72390,1
72391,0
72392,1
72393,0
72394,1
72395,0
72396,1
72397,0
72398,1
72399,0
72400,1
72401,0
72402,1
72403,0
72404,1
72405,0
72406,1
72407,0
72408,1
72409,0
72410,1
72411,0
72412,1
72413,0
72414,1
72415,0
72416,1
72417,0
72418,1
72419,0
72420,1
72421,0
72422,1
72423,0
72424,1
72425,0
72426,1
72427,0
72428,1
72429,0
72430,1
72431,0
72432,1
72433,0
72434,1
72435,0
72436,1
72437,0
72438,1
72439,0
72440,1
72441,0
72442,1
72443,0
72444,1
72445,0
72446,1
72447,0
72448,1
72449,0
72450,1
72451,0
72452,1
72453,0
72454,1
72455,0
72456,1
72457,0
72458,1
72459,0
72460,1
72461,0
72462,1
72463,0
72464,1
72465,0
72466,1
72467,0
72468,1
72469,0
72470,1
72471,0
72472,1
72473,0
72474,1
72475,0
72476,1
72477,0
72478,1
72479,0
72480,1
72481,0
72482,1
72483,0
72484,1
72485,0
72486,1
72487,0
72488,1
72489,0
72490,1
72491,0
72492,1
72493,0
72494,1
72495,0
72496,1
72497,0
72498,1
72499,0
72500,1
72501,0
72502,1
72503,0
72504,1
72505,0
72506,1
72507,0
72508,1
72509,0
72510,1
72511,0
72512,1
72513,0
72514,1
72515,0
72516,1
72517,0
72518,1
72519,0
72520,1
72521,0
72522,1
72523,0
72524,1
72525,0
72526,1
72527,0
72528,1
72529,0
72530,1
72531,0
72532,1
72533,0
72534,1
72535,0
72536,1
72537,0
72538,1
72539,0
72540,1
72541,0
72542,1
72543,0
72544,1
72545,0
72546,1
72547,0
72548,1
72549,0
72550,1
72551,0
72552,1
72553,0
72554,1
72555,0
72556,1
72557,0
72558,1
72559,0
72560,1
72561,0
72562,1
72563,0
72564,1
72565,0
72566,1
72567,0
72568,1
72569,0
72570,1
72571,0
72572,1
72573,0
72574,1
72575,0
72576,1
72577,0
72578,1
72579,0
72580,1
72581,0
72582,1
72583,0
72584,1
72585,0
72586,1
72587,0
72588,1
72589,0
72590,1
72591,0
72592,1
72593,0
72594,1
72595,0
72596,1
72597,0
72598,1
72599,0
72600,1
72601,0
72602,1
72603,0
72604,1
72605,0
72606,1
72607,0
72608,1
72609,0
72610,1
72611,0
72612,1
72613,0
72614,1
72615,0
72616,1
72617,0
72618,1
72619,0
72620,1
72621,0
72622,1
72623,0
72624,1
72625,0
72626,1
72627,0
72628,1
72629,0
72630,1
72631,0
72632,1
72633,0
72634,1
72635,0
72636,1
72637,0
72638,1
72639,0
72640,1
72641,0
72642,1
72643,0
72644,1
72645,0
72646,1
72647,0
72648,1
72649,0
72650,1
72651,0
72652,1
72653,0
72654,1
72655,0
72656,1
72657,0
72658,1
72659,0
72660,1
72661,0
72662,1
72663,0
72664,1
72665,0
72666,1
72667,0
72668,1
72669,0
72670,1
72671,0
72672,1
72673,0
72674,1
72675,0
72676,1
72677,0
72678,1
72679,0
72680,1
72681,0
72682,1
72683,0
72684,1
72685,0
72686,1
72687,0
72688,1
72689,0
72690,1
72691,0
72692,1
72693,0
72694,1
72695,0
72696,1
72697,0
72698,1
72699,0
72700,1
72701,0
72702,1
72703,0
72704,1
72705,0
72706,1
72707,0
72708,1
72709,0
72710,1
72711,0
72712,1
72713,0
72714,1
72715,0
72716,1
72717,0
72718,1
72719,0
72720,1
72721,0
72722,1
72723,0
72724,1
72725,0
72726,1
72727,0
72728,1
72729,0
72730,1
72731,0
72732,1
72733,0
72734,1
72735,0
72736,1
72737,0
72738,1
72739,0
72740,1
72741,0
72742,1
72743,0
72744,1
72745,0
72746,1
72747,0
72748,1
72749,0
72750,1
72751,0
72752,1
72753,0
72754,1
72755,0
72756,1
72757,0
72758,1
72759,0
72760,1
72761,0
72762,1
72763,0
72764,1
72765,0
72766,1
72767,0
72768,1
72769,0
72770,1
72771,0
72772,1
72773,0
72774,1
72775,0
72776,1
72777,0
72778,1
72779,0
72780,1
72781,0
72782,1
72783,0
72784,1
72785,0
72786,1
72787,0
72788,1
72789,0
72790,1
72791,0
72792,1
72793,0
72794,1
72795,0
72796,1
