index,is_even
60465,0
60466,1
60467,0
60468,1
60469,0
60470,1
60471,0
60472,1
60473,0
60474,1
60475,0
60476,1
60477,0
60478,1
60479,0
60480,1
60481,0
60482,1
60483,0
60484,1
60485,0
60486,1
60487,0
60488,1
60489,0
60490,1
60491,0
60492,1
60493,0
60494,1
60495,0
60496,1
60497,0
60498,1
60499,0
60500,1
60501,0
60502,1
60503,0
60504,1
60505,0
60506,1
60507,0
60508,1
60509,0
60510,1
60511,0
60512,1
60513,0
60514,1
60515,0
60516,1
60517,0
60518,1
60519,0
60520,1
60521,0
60522,1
60523,0
60524,1
60525,0
60526,1
60527,0
60528,1
60529,0
60530,1
60531,0
60532,1
60533,0
60534,1
60535,0
60536,1
60537,0
60538,1
60539,0
60540,1
60541,0
60542,1
60543,0
60544,1
60545,0
60546,1
60547,0
60548,1
60549,0
60550,1
60551,0
60552,1
60553,0
60554,1
60555,0
60556,1
60557,0
60558,1
60559,0
60560,1
60561,0
60562,1
60563,0
60564,1
60565,0
60566,1
60567,0
60568,1
60569,0
60570,1
60571,0
60572,1
60573,0
60574,1
60575,0
60576,1
60577,0
60578,1
60579,0
60580,1
60581,0
60582,1
60583,0
60584,1
60585,0
60586,1
60587,0
60588,1
60589,0
60590,1
60591,0
60592,1
60593,0
60594,1
60595,0
60596,1
60597,0
60598,1
60599,0
60600,1
60601,0
60602,1
60603,0
60604,1
60605,0
60606,1
60607,0
60608,1
60609,0
60610,1
60611,0
60612,1
60613,0
60614,1
60615,0
60616,1
60617,0
60618,1
60619,0
60620,1
60621,0
60622,1
60623,0
60624,1
60625,0
60626,1
60627,0
60628,1
60629,0
60630,1
60631,0
60632,1
60633,0
60634,1
60635,0
60636,1
60637,0
60638,1
60639,0
60640,1
60641,0
60642,1
60643,0
60644,1
60645,0
60646,1
60647,0
60648,1
60649,0
60650,1
60651,0
60652,1
60653,0
60654,1
60655,0
60656,1
60657,0
60658,1
60659,0
60660,1
60661,0
60662,1
60663,0
60664,1
60665,0
60666,1
60667,0
60668,1
60669,0
60670,1
60671,0
60672,1
60673,0
60674,1
60675,0
60676,1
60677,0
60678,1
60679,0
60680,1
60681,0
60682,1
60683,0
60684,1
60685,0
60686,1
60687,0
60688,1
60689,0
60690,1
60691,0
60692,1
60693,0
60694,1
60695,0
60696,1
60697,0
60698,1
60699,0
60700,1
60701,0
60702,1
60703,0
60704,1
60705,0
60706,1
60707,0
60708,1
60709,0
60710,1
60711,0
60712,1
60713,0
60714,1
60715,0
60716,1
60717,0
60718,1
60719,0
60720,1
60721,0
60722,1
60723,0
60724,1
60725,0
60726,1
60727,0
60728,1
60729,0
60730,1
60731,0
60732,1
60733,0
60734,1
60735,0
60736,1
60737,0
60738,1
60739,0
60740,1
60741,0
60742,1
60743,0
60744,1
60745,0
60746,1
60747,0
60748,1
60749,0
60750,1
60751,0
60752,1
60753,0
60754,1
60755,0
60756,1
60757,0
60758,1
60759,0
60760,1
60761,0
60762,1
60763,0
60764,1
60765,0
60766,1
60767,0
60768,1
60769,0
60770,1
60771,0
60772,1
60773,0
60774,1
60775,0
60776,1
60777,0
60778,1
60779,0
60780,1
60781,0
60782,1
60783,0
60784,1
60785,0
60786,1
60787,0
60788,1
60789,0
60790,1
60791,0
60792,1
60793,0
60794,1
60795,0
60796,1
60797,0
60798,1
60799,0
60800,1
60801,0
60802,1
60803,0
60804,1
60805,0
60806,1
60807,0
60808,1
60809,0
60810,1
60811,0
60812,1
60813,0
60814,1
60815,0
60816,1
60817,0
60818,1
60819,0
60820,1
60821,0
60822,1
60823,0
60824,1
60825,0
60826,1
60827,0
60828,1
60829,0
60830,1
60831,0
60832,1
60833,0
60834,1
60835,0
60836,1
60837,0
60838,1
60839,0
60840,1
60841,0
60842,1
60843,0
60844,1
60845,0
60846,1
60847,0
60848,1
60849,0
60850,1
60851,0
60852,1
60853,0
60854,1
60855,0
60856,1
60857,0
60858,1
60859,0
60860,1
60861,0
60862,1
60863,0
60864,1
60865,0
60866,1
60867,0
60868,1
60869,0
60870,1
60871,0
60872,1
60873,0
60874,1
60875,0
60876,1
60877,0
60878,1
60879,0
60880,1
60881,0
60882,1
60883,0
60884,1
60885,0
60886,1
60887,0
60888,1
60889,0
60890,1
60891,0
60892,1
60893,0
60894,1
60895,0
60896,1
60897,0
60898,1
60899,0
60900,1
60901,0
60902,1
60903,0
60904,1
60905,0
60906,1
60907,0
60908,1
60909,0
60910,1
60911,0
60912,1
60913,0
60914,1
60915,0
60916,1
60917,0
60918,1
60919,0
60920,1
60921,0
60922,1
60923,0
60924,1
60925,0
60926,1
60927,0
60928,1
60929,0
60930,1
60931,0
60932,1
60933,0
60934,1
60935,0
60936,1
60937,0
60938,1
60939,0
60940,1
60941,0
60942,1
60943,0
60944,1
60945,0
60946,1
60947,0
60948,1
60949,0
60950,1
60951,0
60952,1
60953,0
60954,1
60955,0
60956,1
60957,0
60958,1
60959,0
60960,1
60961,0
60962,1
60963,0
60964,1
60965,0
60966,1
60967,0
60968,1
60969,0
60970,1
60971,0
60972,1
60973,0
60974,1
60975,0
60976,1
60977,0
60978,1
60979,0
60980,1
60981,0
60982,1
60983,0
60984,1
60985,0
60986,1
60987,0
60988,1
60989,0
60990,1
60991,0
60992,1
60993,0
60994,1
60995,0
60996,1
60997,0
60998,1
60999,0
61000,1
61001,0
61002,1
61003,0
61004,1
61005,0
61006,1
61007,0
61008,1
61009,0
61010,1
61011,0
61012,1
61013,0
61014,1
61015,0
61016,1
61017,0
61018,1
61019,0
61020,1
61021,0
61022,1
61023,0
61024,1
61025,0
61026,1
61027,0
61028,1
61029,0
61030,1
61031,0
61032,1
61033,0
61034,1
61035,0
61036,1
61037,0
61038,1
61039,0
61040,1
61041,0
61042,1
61043,0
61044,1
61045,0
61046,1
61047,0
61048,1
61049,0
61050,1
61051,0
61052,1
61053,0
61054,1
61055,0
61056,1
61057,0
61058,1
61059,0
61060,1
61061,0
61062,1
61063,0
61064,1
61065,0
61066,1
61067,0
61068,1
61069,0
61070,1
61071,0
61072,1
61073,0
61074,1
61075,0
61076,1
61077,0
61078,1
61079,0
61080,1
61081,0
61082,1
61083,0
61084,1
61085,0
61086,1
61087,0
61088,1
61089,0
61090,1
61091,0
61092,1
61093,0
61094,1
61095,0
61096,1
61097,0
61098,1
61099,0
61100,1
61101,0
61102,1
61103,0
61104,1
61105,0
61106,1
61107,0
61108,1
61109,0
61110,1
61111,0
61112,1
61113,0
61114,1
61115,0
61116,1
61117,0
61118,1
61119,0
61120,1
61121,0
61122,1
61123,0
61124,1
61125,0
61126,1
61127,0
61128,1
61129,0
61130,1
61131,0
61132,1
61133,0
61134,1
61135,0
61136,1
61137,0
61138,1
61139,0
61140,1
61141,0
61142,1
61143,0
61144,1
61145,0
61146,1
61147,0
61148,1
61149,0
61150,1
61151,0
61152,1
61153,0
61154,1
61155,0
61156,1
61157,0
61158,1
61159,0
61160,1
61161,0
61162,1
61163,0
61164,1
61165,0
61166,1
61167,0
61168,1
61169,0
61170,1
61171,0
61172,1
61173,0
61174,1
61175,0
61176,1
61177,0
61178,1
61179,0
61180,1
61181,0
61182,1
61183,0
61184,1
61185,0
61186,1
61187,0
61188,1
61189,0
61190,1
61191,0
61192,1
61193,0
61194,1
61195,0
61196,1
61197,0
61198,1
61199,0
61200,1
61201,0
61202,1
61203,0
61204,1
61205,0
61206,1
61207,0
61208,1
61209,0
61210,1
61211,0
61212,1
61213,0
61214,1
61215,0
61216,1
61217,0
61218,1
61219,0
61220,1
61221,0
61222,1
61223,0
61224,1
61225,0
61226,1
61227,0
61228,1
61229,0
61230,1
61231,0
61232,1
61233,0
61234,1
61235,0
61236,1
61237,0
61238,1
61239,0
61240,1
61241,0
61242,1
61243,0
61244,1
61245,0
61246,1
61247,0
61248,1
61249,0
61250,1
61251,0
61252,1
61253,0
61254,1
61255,0
61256,1
61257,0
61258,1
61259,0
61260,1
61261,0
61262,1
61263,0
61264,1
61265,0
61266,1
61267,0
61268,1
61269,0
61270,1
61271,0
61272,1
61273,0
61274,1
61275,0
61276,1
61277,0
61278,1
61279,0
61280,1
61281,0
61282,1
61283,0
61284,1
61285,0
61286,1
61287,0
61288,1
61289,0
61290,1
61291,0
61292,1
61293,0
61294,1
61295,0
61296,1
61297,0
61298,1
61299,0
61300,1
61301,0
61302,1
61303,0
61304,1
61305,0
61306,1
61307,0
61308,1
61309,0
61310,1
61311,0
61312,1
61313,0
61314,1
61315,0
61316,1
61317,0
61318,1
61319,0
61320,1
61321,0
61322,1
61323,0
61324,1
61325,0
61326,1
61327,0
61328,1
61329,0
61330,1
61331,0
61332,1
61333,0
61334,1
61335,0
61336,1
61337,0
61338,1
61339,0
61340,1
61341,0
61342,1
61343,0
61344,1
61345,0
61346,1
61347,0
61348,1
61349,0
61350,1
61351,0
61352,1
61353,0
61354,1
61355,0
61356,1
61357,0
61358,1
61359,0
61360,1
61361,0
61362,1
61363,0
61364,1
61365,0
61366,1
61367,0
61368,1
61369,0
61370,1
61371,0
61372,1
61373,0
61374,1
61375,0
61376,1
61377,0
61378,1
61379,0
61380,1
61381,0
61382,1
61383,0
61384,1
61385,0
61386,1
61387,0
61388,1
61389,0
61390,1
61391,0
61392,1
61393,0
61394,1
61395,0
61396,1
61397,0
61398,1
61399,0
61400,1
61401,0
61402,1
61403,0
61404,1
61405,0
61406,1
61407,0
61408,1
61409,0
61410,1
61411,0
61412,1
61413,0
61414,1
61415,0
61416,1
61417,0
61418,1
61419,0
61420,1
61421,0
61422,1
61423,0
61424,1
61425,0
61426,1
61427,0
61428,1
61429,0
61430,1
61431,0
61432,1
61433,0
61434,1
61435,0
61436,1
61437,0
61438,1
61439,0
61440,1
61441,0
61442,1
61443,0
61444,1
61445,0
61446,1
61447,0
61448,1
61449,0
61450,1
61451,0
61452,1
61453,0
61454,1
61455,0
61456,1
61457,0
61458,1
61459,0
61460,1
61461,0
61462,1
61463,0
61464,1
61465,0
61466,1
61467,0
61468,1
61469,0
61470,1
61471,0
61472,1
61473,0
61474,1
61475,0
61476,1
61477,0
61478,1
61479,0
61480,1
61481,0
61482,1
61483,0
61484,1
61485,0
61486,1
61487,0
61488,1
61489,0
61490,1
61491,0
61492,1
61493,0
61494,1
61495,0
61496,1
61497,0
61498,1
61499,0
61500,1
61501,0
61502,1
61503,0
61504,1
61505,0
61506,1
61507,0
61508,1
61509,0
61510,1
61511,0
61512,1
61513,0
61514,1
61515,0
61516,1
61517,0
61518,1
61519,0
61520,1
61521,0
61522,1
61523,0
61524,1
61525,0
61526,1
61527,0
61528,1
61529,0
61530,1
61531,0
61532,1
61533,0
61534,1
61535,0
61536,1
61537,0
61538,1
61539,0
61540,1
61541,0
61542,1
61543,0
61544,1
61545,0
61546,1
61547,0
61548,1
61549,0
61550,1
61551,0
61552,1
61553,0
61554,1
61555,0
61556,1
61557,0
61558,1
61559,0
61560,1
61561,0
61562,1
61563,0
61564,1
61565,0
61566,1
61567,0
61568,1
61569,0
61570,1
61571,0
61572,1
61573,0
61574,1
61575,0
61576,1
61577,0
61578,1
61579,0
61580,1
61581,0
61582,1
61583,0
61584,1
61585,0
61586,1
61587,0
61588,1
61589,0
61590,1
61591,0
61592,1
61593,0
61594,1
61595,0
61596,1
61597,0
61598,1
61599,0
61600,1
61601,0
61602,1
61603,0
61604,1
61605,0
61606,1
61607,0
61608,1
61609,0
61610,1
61611,0
61612,1
61613,0
61614,1
61615,0
61616,1
61617,0
61618,1
61619,0
61620,1
61621,0
61622,1
61623,0
61624,1
61625,0
61626,1
61627,0
61628,1
61629,0
61630,1
61631,0
61632,1
61633,0
61634,1
61635,0
61636,1
61637,0
61638,1
61639,0
61640,1
61641,0
61642,1
61643,0
61644,1
61645,0
61646,1
61647,0
61648,1
61649,0
61650,1
61651,0
61652,1
61653,0
61654,1
61655,0
61656,1
61657,0
61658,1
61659,0
61660,1
61661,0
61662,1
61663,0
61664,1
61665,0
61666,1
61667,0
61668,1
61669,0
61670,1
61671,0
61672,1
61673,0
61674,1
61675,0
61676,1
61677,0
61678,1
61679,0
61680,1
61681,0
61682,1
61683,0
61684,1
61685,0
61686,1
61687,0
61688,1
61689,0
61690,1
61691,0
61692,1
61693,0
61694,1
61695,0
61696,1
61697,0
61698,1
61699,0
61700,1
61701,0
61702,1
61703,0
61704,1
61705,0
61706,1
61707,0
61708,1
61709,0
61710,1
61711,0
61712,1
61713,0
61714,1
61715,0
61716,1
61717,0
61718,1
61719,0
61720,1
61721,0
61722,1
61723,0
61724,1
61725,0
61726,1
61727,0
61728,1
61729,0
61730,1
61731,0
61732,1
61733,0
61734,1
61735,0
61736,1
61737,0
61738,1
61739,0
61740,1
61741,0
61742,1
61743,0
61744,1
61745,0
61746,1
61747,0
61748,1
61749,0
61750,1
61751,0
61752,1
61753,0
61754,1
61755,0
61756,1
61757,0
61758,1
61759,0
61760,1
61761,0
61762,1
61763,0
61764,1
61765,0
61766,1
61767,0
61768,1
61769,0
61770,1
61771,0
61772,1
61773,0
61774,1
61775,0
61776,1
61777,0
61778,1
61779,0
61780,1
61781,0
61782,1
61783,0
61784,1
61785,0
61786,1
61787,0
61788,1
61789,0
61790,1
61791,0
61792,1
61793,0
61794,1
61795,0
61796,1
61797,0
61798,1
61799,0
61800,1
61801,0
61802,1
61803,0
61804,1
61805,0
61806,1
61807,0
61808,1
61809,0
61810,1
61811,0
61812,1
61813,0
61814,1
61815,0
61816,1
61817,0
61818,1
61819,0
61820,1
61821,0
61822,1
61823,0
61824,1
61825,0
61826,1
61827,0
61828,1
61829,0
61830,1
61831,0
61832,1
61833,0
61834,1
61835,0
61836,1
61837,0
61838,1
61839,0
61840,1
61841,0
61842,1
61843,0
61844,1
61845,0
61846,1
61847,0
61848,1
61849,0
61850,1
61851,0
61852,1
61853,0
61854,1
61855,0
61856,1
61857,0
61858,1
61859,0
61860,1
61861,0
61862,1
61863,0
61864,1
61865,0
61866,1
61867,0
61868,1
61869,0
61870,1
61871,0
61872,1
61873,0
61874,1
61875,0
61876,1
61877,0
61878,1
61879,0
61880,1
61881,0
61882,1
61883,0
61884,1
61885,0
61886,1
61887,0
61888,1
61889,0
61890,1
61891,0
61892,1
61893,0
61894,1
61895,0
61896,1
61897,0
61898,1
61899,0
61900,1
61901,0
61902,1
61903,0
61904,1
61905,0
61906,1
61907,0
61908,1
61909,0
61910,1
61911,0
61912,1
61913,0
61914,1
61915,0
61916,1
61917,0
61918,1
61919,0
61920,1
61921,0
61922,1
61923,0
61924,1
61925,0
61926,1
61927,0
61928,1
61929,0
61930,1
61931,0
61932,1
61933,0
61934,1
61935,0
61936,1
61937,0
61938,1
61939,0
61940,1
61941,0
61942,1
61943,0
61944,1
61945,0
61946,1
61947,0
61948,1
61949,0
61950,1
61951,0
61952,1
61953,0
61954,1
61955,0
61956,1
61957,0
61958,1
61959,0
61960,1
61961,0
61962,1
61963,0
61964,1
61965,0
61966,1
61967,0
61968,1
61969,0
61970,1
61971,0
61972,1
61973,0
61974,1
61975,0
61976,1
61977,0
61978,1
61979,0
61980,1
61981,0
61982,1
61983,0
61984,1
61985,0
61986,1
61987,0
61988,1
61989,0
61990,1
61991,0
61992,1
61993,0
61994,1
61995,0
61996,1
61997,0
61998,1
61999,0
62000,1
62001,0
62002,1
62003,0
62004,1
62005,0
62006,1
62007,0
62008,1
62009,0
62010,1
62011,0
62012,1
62013,0
62014,1
62015,0
62016,1
62017,0
62018,1
62019,0
62020,1
62021,0
62022,1
62023,0
62024,1
62025,0
62026,1
62027,0
62028,1
62029,0
62030,1
62031,0
62032,1
62033,0
62034,1
62035,0
62036,1
62037,0
62038,1
62039,0
62040,1
62041,0
62042,1
62043,0
62044,1
62045,0
62046,1
62047,0
62048,1
62049,0
62050,1
62051,0
62052,1
62053,0
62054,1
62055,0
62056,1
62057,0
62058,1
62059,0
62060,1
62061,0
62062,1
62063,0
62064,1
62065,0
62066,1
62067,0
62068,1
62069,0
62070,1
62071,0
62072,1
62073,0
62074,1
62075,0
62076,1
62077,0
62078,1
62079,0
62080,1
62081,0
62082,1
62083,0
62084,1
62085,0
62086,1
62087,0
62088,1
62089,0
62090,1
62091,0
62092,1
62093,0
62094,1
62095,0
62096,1
62097,0
62098,1
62099,0
62100,1
62101,0
62102,1
62103,0
62104,1
62105,0
62106,1
62107,0
62108,1
62109,0
62110,1
62111,0
62112,1
62113,0
62114,1
62115,0
62116,1
62117,0
62118,1
62119,0
62120,1
62121,0
62122,1
62123,0
62124,1
62125,0
62126,1
62127,0
62128,1
62129,0
62130,1
62131,0
62132,1
62133,0
62134,1
62135,0
62136,1
62137,0
62138,1
62139,0
62140,1
62141,0
62142,1
62143,0
62144,1
62145,0
62146,1
62147,0
62148,1
62149,0
62150,1
62151,0
62152,1
62153,0
62154,1
62155,0
62156,1
62157,0
62158,1
62159,0
62160,1
62161,0
62162,1
62163,0
62164,1
62165,0
62166,1
62167,0
62168,1
62169,0
62170,1
62171,0
62172,1
62173,0
62174,1
62175,0
62176,1
62177,0
62178,1
62179,0
62180,1
62181,0
62182,1
62183,0
62184,1
62185,0
62186,1
62187,0
62188,1
62189,0
62190,1
62191,0
62192,1
62193,0
62194,1
62195,0
62196,1
62197,0
62198,1
62199,0
62200,1
62201,0
62202,1
62203,0
62204,1
62205,0
62206,1
62207,0
62208,1
62209,0
62210,1
62211,0
62212,1
62213,0
62214,1
62215,0
62216,1
62217,0
62218,1
62219,0
62220,1
62221,0
62222,1
62223,0
62224,1
62225,0
62226,1
62227,0
62228,1
62229,0
62230,1
62231,0
62232,1
62233,0
62234,1
62235,0
62236,1
62237,0
62238,1
62239,0
62240,1
62241,0
62242,1
62243,0
62244,1
62245,0
62246,1
62247,0
62248,1
62249,0
62250,1
62251,0
62252,1
62253,0
62254,1
62255,0
62256,1
62257,0
62258,1
62259,0
62260,1
62261,0
62262,1
62263,0
62264,1
62265,0
62266,1
62267,0
62268,1
62269,0
62270,1
62271,0
62272,1
62273,0
62274,1
62275,0
62276,1
62277,0
62278,1
62279,0
62280,1
62281,0
62282,1
62283,0
62284,1
62285,0
62286,1
62287,0
62288,1
62289,0
62290,1
62291,0
62292,1
62293,0
62294,1
62295,0
62296,1
62297,0
62298,1
62299,0
62300,1
62301,0
62302,1
62303,0
62304,1
62305,0
62306,1
62307,0
62308,1
62309,0
62310,1
62311,0
62312,1
62313,0
62314,1
62315,0
62316,1
62317,0
62318,1
62319,0
62320,1
62321,0
62322,1
62323,0
62324,1
62325,0
62326,1
62327,0
62328,1
62329,0
62330,1
62331,0
62332,1
62333,0
62334,1
62335,0
62336,1
62337,0
62338,1
62339,0
62340,1
62341,0
62342,1
62343,0
62344,1
62345,0
62346,1
62347,0
62348,1
62349,0
62350,1
62351,0
62352,1
62353,0
62354,1
62355,0
62356,1
62357,0
62358,1
62359,0
62360,1
62361,0
62362,1
62363,0
62364,1
62365,0
62366,1
62367,0
62368,1
62369,0
62370,1
62371,0
62372,1
62373,0
62374,1
62375,0
62376,1
62377,0
62378,1
62379,0
62380,1
62381,0
62382,1
62383,0
62384,1
62385,0
62386,1
62387,0
62388,1
62389,0
62390,1
62391,0
62392,1
62393,0
62394,1
62395,0
62396,1
62397,0
62398,1
62399,0
62400,1
62401,0
62402,1
62403,0
62404,1
62405,0
62406,1
62407,0
62408,1
62409,0
62410,1
62411,0
62412,1
62413,0
62414,1
62415,0
62416,1
62417,0
62418,1
62419,0
62420,1
62421,0
62422,1
62423,0
62424,1
62425,0
62426,1
62427,0
62428,1
62429,0
62430,1
62431,0
62432,1
62433,0
62434,1
62435,0
62436,1
62437,0
62438,1
62439,0
62440,1
62441,0
62442,1
62443,0
62444,1
62445,0
62446,1
62447,0
62448,1
62449,0
62450,1
62451,0
62452,1
62453,0
62454,1
62455,0
62456,1
62457,0
62458,1
62459,0
62460,1
62461,0
62462,1
62463,0
62464,1
62465,0
62466,1
62467,0
62468,1
62469,0
62470,1
62471,0
62472,1
62473,0
62474,1
62475,0
62476,1
62477,0
62478,1
62479,0
62480,1
62481,0
62482,1
62483,0
62484,1
62485,0
62486,1
62487,0
62488,1
62489,0
62490,1
62491,0
62492,1
62493,0
62494,1
62495,0
62496,1
62497,0
62498,1
62499,0
62500,1
62501,0
62502,1
62503,0
62504,1
62505,0
62506,1
62507,0
62508,1
62509,0
62510,1
62511,0
62512,1
62513,0
62514,1
62515,0
62516,1
62517,0
62518,1
62519,0
62520,1
62521,0
62522,1
62523,0
62524,1
62525,0
62526,1
62527,0
62528,1
62529,0
62530,1
62531,0
62532,1
62533,0
62534,1
62535,0
62536,1
62537,0
62538,1
62539,0
62540,1
62541,0
62542,1
62543,0
62544,1
62545,0
62546,1
62547,0
62548,1
62549,0
62550,1
62551,0
62552,1
62553,0
62554,1
62555,0
62556,1
62557,0
62558,1
62559,0
62560,1
62561,0
62562,1
62563,0
62564,1
62565,0
62566,1
62567,0
62568,1
62569,0
62570,1
62571,0
62572,1
62573,0
62574,1
62575,0
62576,1
62577,0
62578,1
62579,0
62580,1
62581,0
62582,1
62583,0
62584,1
62585,0
62586,1
62587,0
62588,1
62589,0
62590,1
62591,0
62592,1
62593,0
62594,1
62595,0
62596,1
62597,0
62598,1
62599,0
62600,1
62601,0
62602,1
62603,0
62604,1
62605,0
62606,1
62607,0
62608,1
62609,0
62610,1
62611,0
62612,1
62613,0
62614,1
62615,0
62616,1
62617,0
62618,1
62619,0
62620,1
62621,0
62622,1
62623,0
62624,1
62625,0
62626,1
62627,0
62628,1
62629,0
62630,1
62631,0
62632,1
62633,0
62634,1
62635,0
62636,1
62637,0
62638,1
62639,0
62640,1
62641,0
62642,1
62643,0
62644,1
62645,0
62646,1
62647,0
62648,1
62649,0
62650,1
62651,0
62652,1
62653,0
62654,1
62655,0
62656,1
62657,0
62658,1
62659,0
62660,1
62661,0
62662,1
62663,0
62664,1
62665,0
62666,1
62667,0
62668,1
62669,0
62670,1
62671,0
62672,1
62673,0
62674,1
62675,0
62676,1
62677,0
62678,1
62679,0
62680,1
62681,0
62682,1
62683,0
62684,1
62685,0
62686,1
62687,0
62688,1
62689,0
62690,1
62691,0
62692,1
62693,0
62694,1
62695,0
62696,1
62697,0
62698,1
62699,0
62700,1
62701,0
62702,1
62703,0
62704,1
62705,0
62706,1
62707,0
62708,1
62709,0
62710,1
62711,0
62712,1
62713,0
62714,1
62715,0
62716,1
62717,0
62718,1
62719,0
62720,1
62721,0
62722,1
62723,0
62724,1
62725,0
62726,1
62727,0
62728,1
62729,0
62730,1
62731,0
62732,1
62733,0
62734,1
62735,0
62736,1
62737,0
62738,1
62739,0
62740,1
62741,0
62742,1
62743,0
62744,1
62745,0
62746,1
62747,0
62748,1
62749,0
62750,1
62751,0
62752,1
62753,0
62754,1
62755,0
62756,1
62757,0
62758,1
62759,0
62760,1
62761,0
62762,1
62763,0
62764,1
62765,0
62766,1
62767,0
62768,1
62769,0
62770,1
62771,0
62772,1
62773,0
62774,1
62775,0
62776,1
62777,0
62778,1
62779,0
62780,1
62781,0
62782,1
62783,0
62784,1
62785,0
62786,1
62787,0
62788,1
62789,0
62790,1
62791,0
62792,1
62793,0
62794,1
62795,0
62796,1
