index,is_even
91921,0
91922,1
91923,0
91924,1
91925,0
91926,1
91927,0
91928,1
91929,0
91930,1
91931,0
91932,1
91933,0
91934,1
91935,0
91936,1
91937,0
91938,1
91939,0
91940,1
91941,0
91942,1
91943,0
91944,1
91945,0
91946,1
91947,0
91948,1
91949,0
91950,1
91951,0
91952,1
91953,0
91954,1
91955,0
91956,1
91957,0
91958,1
91959,0
91960,1
91961,0
91962,1
91963,0
91964,1
91965,0
91966,1
91967,0
91968,1
91969,0
91970,1
91971,0
91972,1
91973,0
91974,1
91975,0
91976,1
91977,0
91978,1
91979,0
91980,1
91981,0
91982,1
91983,0
91984,1
91985,0
91986,1
91987,0
91988,1
91989,0
91990,1
91991,0
91992,1
91993,0
91994,1
91995,0
91996,1
91997,0
91998,1
91999,0
92000,1
92001,0
92002,1
92003,0
92004,1
92005,0
92006,1
92007,0
92008,1
92009,0
92010,1
92011,0
92012,1
92013,0
92014,1
92015,0
92016,1
92017,0
92018,1
92019,0
92020,1
92021,0
92022,1
92023,0
92024,1
92025,0
92026,1
92027,0
92028,1
92029,0
92030,1
92031,0
92032,1
92033,0
92034,1
92035,0
92036,1
92037,0
92038,1
92039,0
92040,1
92041,0
92042,1
92043,0
92044,1
92045,0
92046,1
92047,0
92048,1
92049,0
92050,1
92051,0
92052,1
92053,0
92054,1
92055,0
92056,1
92057,0
92058,1
92059,0
92060,1
92061,0
92062,1
92063,0
92064,1
92065,0
92066,1
92067,0
92068,1
92069,0
92070,1
92071,0
92072,1
92073,0
92074,1
92075,0
92076,1
92077,0
92078,1
92079,0
92080,1
92081,0
92082,1
92083,0
92084,1
92085,0
92086,1
92087,0
92088,1
92089,0
92090,1
92091,0
92092,1
92093,0
92094,1
92095,0
92096,1
92097,0
92098,1
92099,0
92100,1
92101,0
92102,1
92103,0
92104,1
92105,0
92106,1
92107,0
92108,1
92109,0
92110,1
92111,0
92112,1
92113,0
92114,1
92115,0
92116,1
92117,0
92118,1
92119,0
92120,1
92121,0
92122,1
92123,0
92124,1
92125,0
92126,1
92127,0
92128,1
92129,0
92130,1
92131,0
92132,1
92133,0
92134,1
92135,0
92136,1
92137,0
92138,1
92139,0
92140,1
92141,0
92142,1
92143,0
92144,1
92145,0
92146,1
92147,0
92148,1
92149,0
92150,1
92151,0
92152,1
92153,0
92154,1
92155,0
92156,1
92157,0
92158,1
92159,0
92160,1
92161,0
92162,1
92163,0
92164,1
92165,0
92166,1
92167,0
92168,1
92169,0
92170,1
92171,0
92172,1
92173,0
92174,1
92175,0
92176,1
92177,0
92178,1
92179,0
92180,1
92181,0
92182,1
92183,0
92184,1
92185,0
92186,1
92187,0
92188,1
92189,0
92190,1
92191,0
92192,1
92193,0
92194,1
92195,0
92196,1
92197,0
92198,1
92199,0
92200,1
92201,0
92202,1
92203,0
92204,1
92205,0
92206,1
92207,0
92208,1
92209,0
92210,1
92211,0
92212,1
92213,0
92214,1
92215,0
92216,1
92217,0
92218,1
92219,0
92220,1
92221,0
92222,1
92223,0
92224,1
92225,0
92226,1
92227,0
92228,1
92229,0
92230,1
92231,0
92232,1
92233,0
92234,1
92235,0
92236,1
92237,0
92238,1
92239,0
92240,1
92241,0
92242,1
92243,0
92244,1
92245,0
92246,1
92247,0
92248,1
92249,0
92250,1
92251,0
92252,1
92253,0
92254,1
92255,0
92256,1
92257,0
92258,1
92259,0
92260,1
92261,0
92262,1
92263,0
92264,1
92265,0
92266,1
92267,0
92268,1
92269,0
92270,1
92271,0
92272,1
92273,0
92274,1
92275,0
92276,1
92277,0
92278,1
92279,0
92280,1
92281,0
92282,1
92283,0
92284,1
92285,0
92286,1
92287,0
92288,1
92289,0
92290,1
92291,0
92292,1
92293,0
92294,1
92295,0
92296,1
92297,0
92298,1
92299,0
92300,1
92301,0
92302,1
92303,0
92304,1
92305,0
92306,1
92307,0
92308,1
92309,0
92310,1
92311,0
92312,1
92313,0
92314,1
92315,0
92316,1
92317,0
92318,1
92319,0
92320,1
92321,0
92322,1
92323,0
92324,1
92325,0
92326,1
92327,0
92328,1
92329,0
92330,1
92331,0
92332,1
92333,0
92334,1
92335,0
92336,1
92337,0
92338,1
92339,0
92340,1
92341,0
92342,1
92343,0
92344,1
92345,0
92346,1
92347,0
92348,1
92349,0
92350,1
92351,0
92352,1
92353,0
92354,1
92355,0
92356,1
92357,0
92358,1
92359,0
92360,1
92361,0
92362,1
92363,0
92364,1
92365,0
92366,1
92367,0
92368,1
92369,0
92370,1
92371,0
92372,1
92373,0
92374,1
92375,0
92376,1
92377,0
92378,1
92379,0
92380,1
92381,0
92382,1
92383,0
92384,1
92385,0
92386,1
92387,0
92388,1
92389,0
92390,1
92391,0
92392,1
92393,0
92394,1
92395,0
92396,1
92397,0
92398,1
92399,0
92400,1
92401,0
92402,1
92403,0
92404,1
92405,0
92406,1
92407,0
92408,1
92409,0
92410,1
92411,0
92412,1
92413,0
92414,1
92415,0
92416,1
92417,0
92418,1
92419,0
92420,1
92421,0
92422,1
92423,0
92424,1
92425,0
92426,1
92427,0
92428,1
92429,0
92430,1
92431,0
92432,1
92433,0
92434,1
92435,0
92436,1
92437,0
92438,1
92439,0
92440,1
92441,0
92442,1
92443,0
92444,1
92445,0
92446,1
92447,0
92448,1
92449,0
92450,1
92451,0
92452,1
92453,0
92454,1
92455,0
92456,1
92457,0
92458,1
92459,0
92460,1
92461,0
92462,1
92463,0
92464,1
92465,0
92466,1
92467,0
92468,1
92469,0
92470,1
92471,0
92472,1
92473,0
92474,1
92475,0
92476,1
92477,0
92478,1
92479,0
92480,1
92481,0
92482,1
92483,0
92484,1
92485,0
92486,1
92487,0
92488,1
92489,0
92490,1
92491,0
92492,1
92493,0
92494,1
92495,0
92496,1
92497,0
92498,1
92499,0
92500,1
92501,0
92502,1
92503,0
92504,1
92505,0
92506,1
92507,0
92508,1
92509,0
92510,1
92511,0
92512,1
92513,0
92514,1
92515,0
92516,1
92517,0
92518,1
92519,0
92520,1
92521,0
92522,1
92523,0
92524,1
92525,0
92526,1
92527,0
92528,1
92529,0
92530,1
92531,0
92532,1
92533,0
92534,1
92535,0
92536,1
92537,0
92538,1
92539,0
92540,1
92541,0
92542,1
92543,0
92544,1
92545,0
92546,1
92547,0
92548,1
92549,0
92550,1
92551,0
92552,1
92553,0
92554,1
92555,0
92556,1
92557,0
92558,1
92559,0
92560,1
92561,0
92562,1
92563,0
92564,1
92565,0
92566,1
92567,0
92568,1
92569,0
92570,1
92571,0
92572,1
92573,0
92574,1
92575,0
92576,1
92577,0
92578,1
92579,0
92580,1
92581,0
92582,1
92583,0
92584,1
92585,0
92586,1
92587,0
92588,1
92589,0
92590,1
92591,0
92592,1
92593,0
92594,1
92595,0
92596,1
92597,0
92598,1
92599,0
92600,1
92601,0
92602,1
92603,0
92604,1
92605,0
92606,1
92607,0
92608,1
92609,0
92610,1
92611,0
92612,1
92613,0
92614,1
92615,0
92616,1
92617,0
92618,1
92619,0
92620,1
92621,0
92622,1
92623,0
92624,1
92625,0
92626,1
92627,0
92628,1
92629,0
92630,1
92631,0
92632,1
92633,0
92634,1
92635,0
92636,1
92637,0
92638,1
92639,0
92640,1
92641,0
92642,1
92643,0
92644,1
92645,0
92646,1
92647,0
92648,1
92649,0
92650,1
92651,0
92652,1
92653,0
92654,1
92655,0
92656,1
92657,0
92658,1
92659,0
92660,1
92661,0
92662,1
92663,0
92664,1
92665,0
92666,1
92667,0
92668,1
92669,0
92670,1
92671,0
92672,1
92673,0
92674,1
92675,0
92676,1
92677,0
92678,1
92679,0
92680,1
92681,0
92682,1
92683,0
92684,1
92685,0
92686,1
92687,0
92688,1
92689,0
92690,1
92691,0
92692,1
92693,0
92694,1
92695,0
92696,1
92697,0
92698,1
92699,0
92700,1
92701,0
92702,1
92703,0
92704,1
92705,0
92706,1
92707,0
92708,1
92709,0
92710,1
92711,0
92712,1
92713,0
92714,1
92715,0
92716,1
92717,0
92718,1
92719,0
92720,1
92721,0
92722,1
92723,0
92724,1
92725,0
92726,1
92727,0
92728,1
92729,0
92730,1
92731,0
92732,1
92733,0
92734,1
92735,0
92736,1
92737,0
92738,1
92739,0
92740,1
92741,0
92742,1
92743,0
92744,1
92745,0
92746,1
92747,0
92748,1
92749,0
92750,1
92751,0
92752,1
92753,0
92754,1
92755,0
92756,1
92757,0
92758,1
92759,0
92760,1
92761,0
92762,1
92763,0
92764,1
92765,0
92766,1
92767,0
92768,1
92769,0
92770,1
92771,0
92772,1
92773,0
92774,1
92775,0
92776,1
92777,0
92778,1
92779,0
92780,1
92781,0
92782,1
92783,0
92784,1
92785,0
92786,1
92787,0
92788,1
92789,0
92790,1
92791,0
92792,1
92793,0
92794,1
92795,0
92796,1
